ID,Variable1,Dependency,Variable2
1,Impulsivity,->,PCLRfacet3
2,Impulsivity,->,ASPD
3,Impulsivity,->,AggressionDL
4,ASPD,->,PCLRfactor2
5,CriminalNetwork,->,GangMember
6,CriminalFamilyBackground,->,CriminalNetwork
7,NegativeAttitude,->,ComplianceWithSupervision
8,NegativeAttitude,->,AttitudeDL
9,RefuseFailToAttendTherapy,->,AlcoholTreatmentGivenRFAT
10,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
11,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
12,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
13,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
14,CocaineBeforePrisonSentence,->,CocaineDuringPrisonSentence
15,CannabisDuringPrisonSentence,->,CannabisDependence
16,CannabisAfterRelease,->,CannabisBeforePrisonSentence
17,CannabisAfterRelease,->,CannabisPT
18,CocaineAfterRelease,->,CocaineBeforePrisonSentence
19,CocaineAfterRelease,->,CocaineDependence
20,CocaineAfterRelease,->,CocainePT
21,EcstasyAfterRelease,->,EcstasyPT
22,EcstasyDependence,->,AnyDrugDependence
23,CannabisDependence,->,Stress
24,CannabisDependence,->,ProblematicLifeEvents
25,CannabisDependence,->,AnyDrugDependence
26,CocaineDependence,->,AnyDrugDependence
27,CocaineDependence,->,DepressionPT
28,AlcoholDependence,->,ResponseToTreatGivenAlcDep
29,DrugTreatment,->,DrugTreatmentGivenRFAT
30,AlcoholTreatmentGivenRFAT,->,DomesticStability
31,AlcoholTreatmentGivenRFAT,->,AlcoholTreatment
32,DrugTreatmentGivenRFAT,->,EcstasyPT
33,EcstasyPT,->,EcstasyBeforePrisonSentence
34,EcstasyPT,->,EcstasyDuringPrisonSentence
35,EcstasyPT,->,SubstanceUse
36,SubstanceUse,->,SubstanceMisuseDL
37,SubstanceUse,->,HazardousDrinkingPT
38,Violence,->,prioracq
39,Violence,->,PriorViolentConvictions
40,Violence,->,pclrscore
41,ViolentConvictions,->,Violence
42,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
43,ResponseToTreatGivenAlcDep,->,ResponsivenessToTreatment
44,ResponseToTreatGivenDrugDep,->,PCLRfactor1
45,Anger,->,AngerPT
46,HazardousDrinkingPT,->,HazardousDrinkingAfterRelease
47,HazardousDrinkingPT,->,AlcoholDependence
48,AngerManagement,->,AngerManagementGivenRFAT
49,AttitudeDL,->,ViolentThoughts
50,AttitudeDL,->,CriminalAttitude
51,SocialProtectiveObs,->,LivingCircumstances
52,SocialWithdraw,->,SocialProtectiveObs
53,ViolentConvictionsRate,->,ViolentConvRateGivenProt
54,DepressionPT,->,SocialWithdraw
55,DepressionPT,->,Depression
56,AnxietyPT,->,FinancialDifficulties
57,AnxietyPT,->,Anxiety
58,ThoughtInsertion,->,ThoughtInsertionPT
59,ThoughtInsertionPT,->,MentalIllnessSymptomCount
60,Hallucinations,->,SymptomsOfMentalIllness
61,Hallucinations,->,HallucinationsPT
62,StrangeExperiences,->,BPD
63,StrangeExperiences,->,StrangeExperiencesPT
64,ParanoidDelusionsPT,->,AbilityToCope
65,ParanoidDelusionsPT,->,Victimisation
66,ParanoidDelusionsPT,->,ParanoidDelusions
67,PsychiatricTreatment,->,PsychiatricTreatmentGivenRFAT
68,PsychiatricTreatmentGivenRFAT,->,StrangeExperiencesPT
69,MentalIllnessSymptomCount,->,AnxietyPT
70,MentalIllnessSymptomCount,->,ParanoidDelusionsPT
71,MentalIllnessSymptomCount,->,MentalIllnessDL
72,MentalIllnessDL,->,ViolentConvictionsRate
