ID,Variable1,Dependency,Variable2
1,PCLRfacet3,->,prioracq
2,Victimisation,->,Education
3,BPD,->,CannabisDependence
4,ASPD,->,Impulsivity
5,ASPD,->,PCLRfactor2
6,ASPD,->,AttitudeDL
7,PriorViolentConvictions,->,ASPD
8,TimeAtRisk,->,ViolentThoughts
9,FinancialDifficulties,->,Stress
10,FinancialDifficulties,->,AggressionDL
11,ComplianceWithSupervision,->,CocaineBeforePrisonSentence
12,PCLRfactor1,->,Victimisation
13,RefuseFailToAttendTherapy,->,AbilityToCope
14,HazardousDrinkingAfterRelease,->,DomesticStability
15,HazardousDrinkingAfterRelease,->,SubstanceUse
16,HazardousDrinkingAfterRelease,->,HazardousDrinkingPT
17,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
18,CocaineBeforePrisonSentence,->,Gender
19,EcstasyDuringPrisonSentence,->,AbuseNeglectAsChild
20,CannabisAfterRelease,->,CannabisPT
21,CocaineAfterRelease,->,CriminalFamilyBackground
22,CocaineAfterRelease,->,CocainePT
23,EcstasyAfterRelease,->,EcstasyBeforePrisonSentence
24,EcstasyAfterRelease,->,EcstasyDuringPrisonSentence
25,EcstasyAfterRelease,->,EcstasyPT
26,EcstasyDependence,->,AbilityToCope
27,EcstasyDependence,->,CriminalNetwork
28,EcstasyDependence,->,AlcoholDependence
29,AnyDrugDependence,->,BPD
30,AnyDrugDependence,->,EcstasyDependence
31,CocaineDependence,->,TimeAtRisk
32,CocaineDependence,->,AnyDrugDependence
33,AlcoholDependence,->,GangMember
34,AlcoholTreatment,->,AlcoholTreatmentGivenRFAT
35,AlcoholTreatment,->,ParanoidDelusions
36,DrugTreatmentGivenRFAT,->,DrugTreatment
37,SubstanceUse,->,SubstanceMisuseDL
38,Violence,->,CriminalNetwork
39,ViolentConvictions,->,Violence
40,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
41,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
42,Anger,->,CannabisBeforePrisonSentence
43,Anger,->,AngerPT
44,AngerManagementGivenRFAT,->,EmploymentOrTraining
45,AngerManagement,->,AngerManagementGivenRFAT
46,AttitudeDL,->,ComplianceWithSupervision
47,AttitudeDL,->,NegativeAttitude
48,AttitudeDL,->,CriminalAttitude
49,AggressionDL,->,pclrscore
50,SocialProtectiveObs,->,LivingCircumstances
51,SocialProtectiveObs,->,SocialWithdraw
52,SocialWithdraw,->,DepressionPT
53,ViolentConvictionsRate,->,ViolentConvRateGivenProt
54,Depression,->,ProblematicLifeEvents
55,Depression,->,AttitudeDL
56,DepressionPT,->,Depression
57,Anxiety,->,AbuseNeglectAsChild
58,Anxiety,->,MentalIllnessSymptomCount
59,AnxietyPT,->,SymptomsOfMentalIllness
60,AnxietyPT,->,Anxiety
61,ThoughtInsertion,->,ThoughtInsertionPT
62,HallucinationsPT,->,Hallucinations
63,StrangeExperiences,->,StrangeExperiencesPT
64,ParanoidDelusions,->,ParanoidDelusionsPT
65,PsychiatricTreatmentGivenRFAT,->,PsychiatricTreatment
66,MentalIllnessSymptomCount,->,MentalIllnessDL
