ID,Variable1,Dependency,Variable2
1,Impulsivity,->,PCLRfacet3
2,Impulsivity,->,AggressionDL
3,AbuseNeglectAsChild,->,GangMember
4,ASPD,->,Impulsivity
5,ASPD,->,PCLRfactor2
6,EmploymentOrTraining,->,CocaineDuringPrisonSentence
7,GangMember,->,ProblematicLifeEvents
8,ComplianceWithSupervision,->,NegativeAttitude
9,NegativeAttitude,->,AttitudeDL
10,CriminalAttitude,->,AttitudeDL
11,SymptomsOfMentalIllness,->,Hallucinations
12,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
13,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
14,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
15,HazardousDrinkingAfterRelease,->,AlcoholDependence
16,CannabisBeforePrisonSentence,->,Gender
17,CannabisBeforePrisonSentence,->,CriminalAttitude
18,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
19,CannabisBeforePrisonSentence,->,AlcoholDependence
20,CocaineBeforePrisonSentence,->,CocaineDuringPrisonSentence
21,EcstasyBeforePrisonSentence,->,EcstasyAfterRelease
22,CannabisDuringPrisonSentence,->,CriminalNetwork
23,CocaineDuringPrisonSentence,->,prioracq
24,CocaineDuringPrisonSentence,->,FinancialDifficulties
25,CannabisAfterRelease,->,CannabisBeforePrisonSentence
26,CocaineAfterRelease,->,ViolentThoughts
27,CocaineAfterRelease,->,CocaineBeforePrisonSentence
28,CocaineAfterRelease,->,CocainePT
29,EcstasyAfterRelease,->,EmploymentOrTraining
30,EcstasyAfterRelease,->,EcstasyPT
31,AnyDrugDependence,->,EcstasyDependence
32,CannabisDependence,->,AnyDrugDependence
33,CocaineDependence,->,AnyDrugDependence
34,DrugTreatment,->,DrugTreatmentGivenRFAT
35,AlcoholTreatment,->,AlcoholTreatmentGivenRFAT
36,DrugTreatmentGivenRFAT,->,EcstasyPT
37,CannabisPT,->,EcstasyBeforePrisonSentence
38,CannabisPT,->,EcstasyDuringPrisonSentence
39,CannabisPT,->,CannabisAfterRelease
40,CannabisPT,->,SubstanceUse
41,CocainePT,->,SubstanceUse
42,SubstanceUse,->,SubstanceMisuseDL
43,SubstanceUse,->,HazardousDrinkingPT
44,Violence,->,ViolentConvictions
45,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
46,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
47,ResponseToTreatGivenAlcDep,->,Victimisation
48,Anger,->,CocaineDependence
49,Anger,->,AngerPT
50,AngerManagementGivenRFAT,->,AngerPT
51,HazardousDrinkingPT,->,HazardousDrinkingAfterRelease
52,AngerManagement,->,AngerManagementGivenRFAT
53,SocialProtectiveObs,->,LivingCircumstances
54,SocialWithdraw,->,SocialProtectiveObs
55,ViolentConvictionsRate,->,ViolentConvRateGivenProt
56,DepressionPT,->,Depression
57,Anxiety,->,Stress
58,Anxiety,->,AnxietyPT
59,AnxietyPT,->,MentalIllnessSymptomCount
60,ThoughtInsertion,->,ThoughtInsertionPT
61,ThoughtInsertionPT,->,MentalIllnessSymptomCount
62,Hallucinations,->,CriminalFamilyBackground
63,Hallucinations,->,HallucinationsPT
64,StrangeExperiences,->,StrangeExperiencesPT
65,ParanoidDelusions,->,DomesticStability
66,ParanoidDelusionsPT,->,ParanoidDelusions
67,PsychiatricTreatment,->,ThoughtInsertionPT
68,PsychiatricTreatment,->,PsychiatricTreatmentGivenRFAT
69,PsychiatricTreatmentGivenRFAT,->,StrangeExperiencesPT
70,MentalIllnessSymptomCount,->,BPD
71,MentalIllnessSymptomCount,->,ParanoidDelusionsPT
72,MentalIllnessSymptomCount,->,MentalIllnessDL
