ID,Variable1,Dependency,Variable2
1,AbilityToCope,->,DomesticStability
2,Impulsivity,->,PCLRfacet3
3,Impulsivity,->,AggressionDL
4,BPD,->,EcstasyDuringPrisonSentence
5,PCLRfactor2,->,ASPD
6,ASPD,->,Impulsivity
7,ASPD,->,BPD
8,CriminalFamilyBackground,->,CriminalNetwork
9,NegativeAttitude,->,EmploymentOrTraining
10,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
11,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
12,RefuseFailToAttendTherapy,->,PsychiatricTreatment
13,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
14,HazardousDrinkingAfterRelease,->,AlcoholDependence
15,HazardousDrinkingAfterRelease,->,SubstanceUse
16,HazardousDrinkingAfterRelease,->,HazardousDrinkingPT
17,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
18,CocaineBeforePrisonSentence,->,CocaineDuringPrisonSentence
19,CannabisAfterRelease,->,Victimisation
20,CannabisAfterRelease,->,CannabisBeforePrisonSentence
21,CannabisAfterRelease,->,CannabisDuringPrisonSentence
22,CannabisAfterRelease,->,SubstanceUse
23,CocaineAfterRelease,->,CocaineBeforePrisonSentence
24,CocaineAfterRelease,->,CocainePT
25,EcstasyAfterRelease,->,EcstasyBeforePrisonSentence
26,EcstasyAfterRelease,->,EcstasyDuringPrisonSentence
27,AnyDrugDependence,->,EcstasyDependence
28,CannabisDependence,->,AnyDrugDependence
29,CocaineDependence,->,AnyDrugDependence
30,DrugTreatment,->,DrugTreatmentGivenRFAT
31,AlcoholTreatment,->,AlcoholTreatmentGivenRFAT
32,AlcoholTreatmentGivenRFAT,->,AbuseNeglectAsChild
33,EcstasyPT,->,EcstasyAfterRelease
34,CannabisPT,->,CannabisAfterRelease
35,SubstanceUse,->,SubstanceMisuseDL
36,SubstanceMisuseDL,->,Stress
37,Violence,->,prioracq
38,Violence,->,ViolentConvictions
39,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
40,ResponseToTreatGivenAlcDep,->,ResponsivenessToTreatment
41,AngerPT,->,Anger
42,AngerManagement,->,AngerManagementGivenRFAT
43,AttitudeDL,->,ComplianceWithSupervision
44,AttitudeDL,->,NegativeAttitude
45,AttitudeDL,->,CriminalAttitude
46,LivingCircumstances,->,SocialProtectiveObs
47,SocialProtectiveObs,->,SocialWithdraw
48,ViolentConvictionsRate,->,ViolentConvRateGivenProt
49,Depression,->,DepressionPT
50,Anxiety,->,SymptomsOfMentalIllness
51,AnxietyPT,->,Anxiety
52,ThoughtInsertionPT,->,CriminalFamilyBackground
53,ThoughtInsertionPT,->,ThoughtInsertion
54,ThoughtInsertionPT,->,MentalIllnessSymptomCount
55,Hallucinations,->,HallucinationsPT
56,StrangeExperiences,->,StrangeExperiencesPT
57,PsychiatricTreatment,->,ThoughtInsertion
58,PsychiatricTreatmentGivenRFAT,->,ProblematicLifeEvents
59,PsychiatricTreatmentGivenRFAT,->,PsychiatricTreatment
60,MentalIllnessSymptomCount,->,AnxietyPT
61,MentalIllnessSymptomCount,->,ParanoidDelusions
62,MentalIllnessSymptomCount,->,ParanoidDelusionsPT
63,MentalIllnessSymptomCount,->,MentalIllnessDL
64,MentalIllnessDL,->,FinancialDifficulties
