ID,Variable1,Dependency,Variable2
1,AbilityToCope,->,CriminalAttitude
2,AbilityToCope,->,RefuseFailToAttendTherapy
3,ProblematicLifeEvents,->,Stress
4,ViolentThoughts,->,BPD
5,AbuseNeglectAsChild,->,CriminalNetwork
6,ASPD,->,PCLRfactor2
7,prioracq,->,ProblematicLifeEvents
8,prioracq,->,EmploymentOrTraining
9,FinancialDifficulties,->,BPD
10,NegativeAttitude,->,ComplianceWithSupervision
11,NegativeAttitude,->,AttitudeDL
12,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
13,HazardousDrinkingAfterRelease,->,GangMember
14,HazardousDrinkingAfterRelease,->,AlcoholDependence
15,HazardousDrinkingAfterRelease,->,SubstanceUse
16,HazardousDrinkingAfterRelease,->,HazardousDrinkingPT
17,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
18,CocaineBeforePrisonSentence,->,EcstasyBeforePrisonSentence
19,CocaineBeforePrisonSentence,->,CocaineDependence
20,EcstasyDuringPrisonSentence,->,EcstasyDependence
21,EcstasyDuringPrisonSentence,->,DrugTreatment
22,CannabisAfterRelease,->,CannabisBeforePrisonSentence
23,CannabisAfterRelease,->,CannabisPT
24,EcstasyAfterRelease,->,AbilityToCope
25,EcstasyAfterRelease,->,pclrscore
26,EcstasyAfterRelease,->,EcstasyBeforePrisonSentence
27,AnyDrugDependence,->,CannabisDependence
28,AnyDrugDependence,->,DrugTreatmentGivenRFAT
29,AlcoholTreatment,->,AlcoholTreatmentGivenRFAT
30,DrugTreatmentGivenRFAT,->,CriminalFamilyBackground
31,DrugTreatmentGivenRFAT,->,RefuseFailToAttendTherapy
32,DrugTreatmentGivenRFAT,->,DrugTreatment
33,EcstasyPT,->,EcstasyAfterRelease
34,CocainePT,->,Victimisation
35,CocainePT,->,CocaineDuringPrisonSentence
36,CocainePT,->,CocaineAfterRelease
37,CocainePT,->,HallucinationsPT
38,SubstanceUse,->,SubstanceMisuseDL
39,Violence,->,ViolentThoughts
40,Violence,->,ViolentConvictions
41,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
42,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
43,ResponsivenessToTreatment,->,AggressionDL
44,ResponsivenessToTreatment,->,ParanoidDelusionsPT
45,Anger,->,AngerPT
46,AngerManagement,->,AbuseNeglectAsChild
47,AngerManagement,->,AngerManagementGivenRFAT
48,AggressionDL,->,FinancialDifficulties
49,LivingCircumstances,->,SocialProtectiveObs
50,SocialProtectiveObs,->,SocialWithdraw
51,SocialWithdraw,->,DomesticStability
52,SocialWithdraw,->,CocaineBeforePrisonSentence
53,ViolentConvictionsRate,->,ViolentConvRateGivenProt
54,DepressionPT,->,Depression
55,Anxiety,->,AnxietyPT
56,ThoughtInsertionPT,->,ViolentThoughts
57,ThoughtInsertionPT,->,CriminalNetwork
58,ThoughtInsertionPT,->,ThoughtInsertion
59,Hallucinations,->,PriorViolentConvictions
60,Hallucinations,->,SymptomsOfMentalIllness
61,HallucinationsPT,->,Hallucinations
62,StrangeExperiences,->,TimeAtRisk
63,StrangeExperiences,->,EcstasyDuringPrisonSentence
64,StrangeExperiences,->,StrangeExperiencesPT
65,ParanoidDelusions,->,Gender
66,ParanoidDelusions,->,MentalIllnessSymptomCount
67,ParanoidDelusionsPT,->,ParanoidDelusions
68,PsychiatricTreatment,->,PsychiatricTreatmentGivenRFAT
69,PsychiatricTreatmentGivenRFAT,->,Impulsivity
70,PsychiatricTreatmentGivenRFAT,->,Hallucinations
71,MentalIllnessSymptomCount,->,MentalIllnessDL
