ID,Variable1,Dependency,Variable2
1,PCLRfacet3,->,Impulsivity
2,Impulsivity,->,AggressionDL
3,ASPD,->,PCLRfactor2
4,CriminalNetwork,->,CriminalFamilyBackground
5,CriminalNetwork,->,SymptomsOfMentalIllness
6,DomesticStability,->,Education
7,NegativeAttitude,->,ComplianceWithSupervision
8,CriminalAttitude,->,AbilityToCope
9,CriminalAttitude,->,ProblematicLifeEvents
10,RefuseFailToAttendTherapy,->,Gender
11,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
12,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
13,RefuseFailToAttendTherapy,->,PsychiatricTreatment
14,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
15,HazardousDrinkingAfterRelease,->,AlcoholDependence
16,HazardousDrinkingAfterRelease,->,SubstanceUse
17,HazardousDrinkingAfterRelease,->,HazardousDrinkingPT
18,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
19,CannabisAfterRelease,->,CannabisBeforePrisonSentence
20,CannabisAfterRelease,->,CannabisPT
21,CocaineAfterRelease,->,CocaineBeforePrisonSentence
22,CocaineAfterRelease,->,CocainePT
23,EcstasyAfterRelease,->,EcstasyBeforePrisonSentence
24,EcstasyDependence,->,ViolentThoughts
25,AnyDrugDependence,->,EcstasyDependence
26,AnyDrugDependence,->,CocaineDependence
27,CannabisDependence,->,AnyDrugDependence
28,CocaineDependence,->,FinancialDifficulties
29,AlcoholDependence,->,AggressionDL
30,DrugTreatment,->,DrugTreatmentGivenRFAT
31,AlcoholTreatment,->,AlcoholTreatmentGivenRFAT
32,DrugTreatmentGivenRFAT,->,CocainePT
33,EcstasyPT,->,EcstasyAfterRelease
34,EcstasyPT,->,SubstanceUse
35,SubstanceUse,->,SubstanceMisuseDL
36,SubstanceMisuseDL,->,CannabisDependence
37,Violence,->,pclrscore
38,Violence,->,CocaineBeforePrisonSentence
39,Violence,->,ViolentConvictions
40,ResponsivenessToTreatment,->,PCLRfactor1
41,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
42,ResponseToTreatGivenAlcDep,->,ResponsivenessToTreatment
43,ResponseToTreatGivenDrugDep,->,Stress
44,Anger,->,AngerPT
45,AngerPT,->,BPD
46,AngerManagement,->,EcstasyDuringPrisonSentence
47,AngerManagement,->,AngerManagementGivenRFAT
48,AttitudeDL,->,NegativeAttitude
49,AttitudeDL,->,CriminalAttitude
50,AggressionDL,->,DomesticStability
51,LivingCircumstances,->,SocialProtectiveObs
52,SocialProtectiveObs,->,SocialWithdraw
53,SocialWithdraw,->,CriminalNetwork
54,ViolentConvictionsRate,->,ViolentConvRateGivenProt
55,Depression,->,DepressionPT
56,DepressionPT,->,EmploymentOrTraining
57,Anxiety,->,FinancialDifficulties
58,Anxiety,->,GangMember
59,Anxiety,->,AnxietyPT
60,AnxietyPT,->,MentalIllnessSymptomCount
61,ThoughtInsertionPT,->,ThoughtInsertion
62,Hallucinations,->,HallucinationsPT
63,StrangeExperiencesPT,->,StrangeExperiences
64,ParanoidDelusions,->,EcstasyBeforePrisonSentence
65,ParanoidDelusionsPT,->,CocaineDuringPrisonSentence
66,ParanoidDelusionsPT,->,ParanoidDelusions
67,PsychiatricTreatment,->,PsychiatricTreatmentGivenRFAT
68,PsychiatricTreatmentGivenRFAT,->,Victimisation
69,PsychiatricTreatmentGivenRFAT,->,AnxietyPT
70,PsychiatricTreatmentGivenRFAT,->,ParanoidDelusions
71,MentalIllnessSymptomCount,->,ParanoidDelusionsPT
72,MentalIllnessSymptomCount,->,MentalIllnessDL
