ID,Variable1,Dependency,Variable2
1,ProblematicLifeEvents,->,DomesticStability
2,Impulsivity,->,PCLRfacet3
3,Impulsivity,->,AggressionDL
4,BPD,->,Victimisation
5,PCLRfactor2,->,ASPD
6,CriminalNetwork,->,CriminalFamilyBackground
7,FinancialDifficulties,->,BPD
8,GangMember,->,CriminalAttitude
9,NegativeAttitude,->,ComplianceWithSupervision
10,NegativeAttitude,->,AttitudeDL
11,CriminalAttitude,->,AttitudeDL
12,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
13,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
14,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
15,HazardousDrinkingAfterRelease,->,AlcoholDependence
16,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
17,CocaineBeforePrisonSentence,->,CocaineDuringPrisonSentence
18,EcstasyBeforePrisonSentence,->,EcstasyDuringPrisonSentence
19,CannabisDuringPrisonSentence,->,CannabisDependence
20,CannabisAfterRelease,->,CannabisBeforePrisonSentence
21,CocaineAfterRelease,->,CocainePT
22,EcstasyAfterRelease,->,EcstasyPT
23,EcstasyDependence,->,GangMember
24,EcstasyDependence,->,AnyDrugDependence
25,CannabisDependence,->,AnyDrugDependence
26,CocaineDependence,->,Education
27,CocaineDependence,->,AnyDrugDependence
28,DrugTreatment,->,AbuseNeglectAsChild
29,DrugTreatment,->,DrugTreatmentGivenRFAT
30,AlcoholTreatmentGivenRFAT,->,AlcoholTreatment
31,DrugTreatmentGivenRFAT,->,EcstasyPT
32,EcstasyPT,->,EcstasyBeforePrisonSentence
33,EcstasyPT,->,Hallucinations
34,CannabisPT,->,CannabisAfterRelease
35,CannabisPT,->,SubstanceUse
36,CocainePT,->,CocaineBeforePrisonSentence
37,SubstanceUse,->,SubstanceMisuseDL
38,SubstanceUse,->,HazardousDrinkingPT
39,SubstanceMisuseDL,->,EmploymentOrTraining
40,SubstanceMisuseDL,->,ViolentConvictionsRate
41,Violence,->,prioracq
42,Violence,->,Gender
43,Violence,->,PriorViolentConvictions
44,ViolentConvictions,->,Violence
45,ResponsivenessToTreatment,->,PCLRfactor1
46,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
47,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
48,Anger,->,AngerPT
49,AngerPT,->,AbilityToCope
50,AngerManagementGivenRFAT,->,AngerPT
51,HazardousDrinkingPT,->,HazardousDrinkingAfterRelease
52,AngerManagement,->,AngerManagementGivenRFAT
53,SocialProtectiveObs,->,LivingCircumstances
54,SocialProtectiveObs,->,SocialWithdraw
55,SocialWithdraw,->,CriminalNetwork
56,ViolentConvictionsRate,->,ViolentConvRateGivenProt
57,DepressionPT,->,Depression
58,Anxiety,->,AnxietyPT
59,AnxietyPT,->,FinancialDifficulties
60,AnxietyPT,->,MentalIllnessSymptomCount
61,ThoughtInsertion,->,ViolentThoughts
62,ThoughtInsertion,->,ThoughtInsertionPT
63,ThoughtInsertionPT,->,MentalIllnessSymptomCount
64,Hallucinations,->,SymptomsOfMentalIllness
65,HallucinationsPT,->,Gender
66,HallucinationsPT,->,Hallucinations
67,StrangeExperiences,->,StrangeExperiencesPT
68,ParanoidDelusionsPT,->,ParanoidDelusions
69,PsychiatricTreatment,->,Victimisation
70,PsychiatricTreatment,->,PsychiatricTreatmentGivenRFAT
71,PsychiatricTreatmentGivenRFAT,->,AnxietyPT
72,PsychiatricTreatmentGivenRFAT,->,ThoughtInsertionPT
73,PsychiatricTreatmentGivenRFAT,->,StrangeExperiencesPT
74,MentalIllnessSymptomCount,->,DepressionPT
75,MentalIllnessSymptomCount,->,HallucinationsPT
76,MentalIllnessSymptomCount,->,ParanoidDelusionsPT
77,MentalIllnessSymptomCount,->,MentalIllnessDL
