ID,Variable1,Dependency,Variable2
1,Victimisation,->,ProblematicLifeEvents
2,Victimisation,->,ViolentThoughts
3,Victimisation,->,Impulsivity
4,AbuseNeglectAsChild,->,CocaineDuringPrisonSentence
5,ASPD,->,PCLRfactor2
6,ASPD,->,PCLRfactor1
7,CriminalNetwork,->,FinancialDifficulties
8,Gender,->,ViolentThoughts
9,CriminalFamilyBackground,->,CriminalNetwork
10,CriminalFamilyBackground,->,NegativeAttitude
11,DomesticStability,->,prioracq
12,GangMember,->,CannabisBeforePrisonSentence
13,CriminalAttitude,->,AttitudeDL
14,SymptomsOfMentalIllness,->,ThoughtInsertion
15,RefuseFailToAttendTherapy,->,AlcoholTreatmentGivenRFAT
16,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
17,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
18,HazardousDrinkingAfterRelease,->,AlcoholDependence
19,HazardousDrinkingAfterRelease,->,SubstanceUse
20,HazardousDrinkingAfterRelease,->,HazardousDrinkingPT
21,CannabisBeforePrisonSentence,->,DomesticStability
22,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
23,CannabisBeforePrisonSentence,->,EcstasyDependence
24,EcstasyBeforePrisonSentence,->,StrangeExperiencesPT
25,EcstasyDuringPrisonSentence,->,EcstasyAfterRelease
26,EcstasyDuringPrisonSentence,->,EcstasyDependence
27,CannabisAfterRelease,->,CannabisBeforePrisonSentence
28,CannabisAfterRelease,->,CannabisPT
29,CocaineAfterRelease,->,AbilityToCope
30,CocaineAfterRelease,->,pclrscore
31,CocaineAfterRelease,->,EmploymentOrTraining
32,CocaineAfterRelease,->,CocaineBeforePrisonSentence
33,EcstasyAfterRelease,->,EcstasyPT
34,AnyDrugDependence,->,EcstasyDependence
35,AnyDrugDependence,->,CannabisDependence
36,AnyDrugDependence,->,CocaineDependence
37,DrugTreatment,->,DrugTreatmentGivenRFAT
38,DrugTreatmentGivenRFAT,->,CannabisPT
39,CannabisPT,->,SubstanceUse
40,CocainePT,->,CocaineAfterRelease
41,SubstanceUse,->,SubstanceMisuseDL
42,Violence,->,ViolentConvictions
43,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
44,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
45,Anger,->,CocaineDependence
46,AngerPT,->,Anger
47,AngerManagementGivenRFAT,->,AngerManagement
48,AngerManagement,->,Stress
49,AttitudeDL,->,ComplianceWithSupervision
50,AggressionDL,->,BPD
51,LivingCircumstances,->,SocialProtectiveObs
52,SocialProtectiveObs,->,SocialWithdraw
53,ViolentConvictionsRate,->,ViolentConvRateGivenProt
54,Depression,->,DepressionPT
55,Anxiety,->,SymptomsOfMentalIllness
56,Anxiety,->,AnxietyPT
57,AnxietyPT,->,MentalIllnessSymptomCount
58,ThoughtInsertion,->,ThoughtInsertionPT
59,ThoughtInsertionPT,->,Victimisation
60,Hallucinations,->,CriminalFamilyBackground
61,HallucinationsPT,->,Hallucinations
62,StrangeExperiences,->,AggressionDL
63,StrangeExperiences,->,StrangeExperiencesPT
64,StrangeExperiencesPT,->,TimeAtRisk
65,ParanoidDelusions,->,ParanoidDelusionsPT
66,ParanoidDelusions,->,MentalIllnessSymptomCount
67,PsychiatricTreatment,->,PsychiatricTreatmentGivenRFAT
68,MentalIllnessSymptomCount,->,MentalIllnessDL
69,MentalIllnessDL,->,PsychiatricTreatment
