ID,Variable1,Dependency,Variable2
1,ProblematicLifeEvents,->,Stress
2,Victimisation,->,ViolentThoughts
3,ViolentThoughts,->,EmploymentOrTraining
4,Impulsivity,->,PCLRfacet3
5,Impulsivity,->,AggressionDL
6,AbuseNeglectAsChild,->,BPD
7,PCLRfactor2,->,ASPD
8,ASPD,->,Impulsivity
9,CriminalFamilyBackground,->,CriminalNetwork
10,FinancialDifficulties,->,BPD
11,NegativeAttitude,->,ComplianceWithSupervision
12,SymptomsOfMentalIllness,->,Anxiety
13,SymptomsOfMentalIllness,->,StrangeExperiences
14,RefuseFailToAttendTherapy,->,AlcoholTreatmentGivenRFAT
15,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
16,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
17,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
18,CannabisDuringPrisonSentence,->,CannabisBeforePrisonSentence
19,CannabisAfterRelease,->,CannabisBeforePrisonSentence
20,CannabisAfterRelease,->,CannabisDuringPrisonSentence
21,CannabisAfterRelease,->,CannabisPT
22,CocaineAfterRelease,->,CocaineBeforePrisonSentence
23,CocaineAfterRelease,->,CocainePT
24,EcstasyAfterRelease,->,EcstasyBeforePrisonSentence
25,EcstasyDependence,->,AnyDrugDependence
26,AnyDrugDependence,->,ProblematicLifeEvents
27,CannabisDependence,->,AnyDrugDependence
28,CocaineDependence,->,CocaineDuringPrisonSentence
29,CocaineDependence,->,AnyDrugDependence
30,DrugTreatment,->,DrugTreatmentGivenRFAT
31,AlcoholTreatmentGivenRFAT,->,Gender
32,AlcoholTreatmentGivenRFAT,->,AlcoholTreatment
33,EcstasyPT,->,EcstasyDuringPrisonSentence
34,EcstasyPT,->,EcstasyAfterRelease
35,EcstasyPT,->,SubstanceUse
36,CannabisPT,->,AbuseNeglectAsChild
37,CannabisPT,->,SubstanceUse
38,CocainePT,->,SubstanceUse
39,SubstanceUse,->,SubstanceMisuseDL
40,SubstanceUse,->,HazardousDrinkingPT
41,Violence,->,PriorViolentConvictions
42,Violence,->,ViolentConvictions
43,Violence,->,AggressionDL
44,ResponsivenessToTreatment,->,PCLRfactor1
45,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
46,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
47,Anger,->,AngerPT
48,AngerPT,->,CriminalFamilyBackground
49,HazardousDrinkingPT,->,HazardousDrinkingAfterRelease
50,HazardousDrinkingPT,->,AlcoholDependence
51,AngerManagement,->,AngerManagementGivenRFAT
52,AttitudeDL,->,GangMember
53,AttitudeDL,->,NegativeAttitude
54,AttitudeDL,->,CriminalAttitude
55,SocialProtectiveObs,->,LivingCircumstances
56,SocialProtectiveObs,->,SocialWithdraw
57,SocialWithdraw,->,DomesticStability
58,ViolentConvictionsRate,->,ViolentConvRateGivenProt
59,Depression,->,GangMember
60,Depression,->,DepressionPT
61,Anxiety,->,AnxietyPT
62,AnxietyPT,->,MentalIllnessSymptomCount
63,ThoughtInsertion,->,ThoughtInsertionPT
64,Hallucinations,->,AbilityToCope
65,Hallucinations,->,SymptomsOfMentalIllness
66,HallucinationsPT,->,Hallucinations
67,StrangeExperiences,->,StrangeExperiencesPT
68,ParanoidDelusionsPT,->,ParanoidDelusions
69,PsychiatricTreatment,->,PsychiatricTreatmentGivenRFAT
70,PsychiatricTreatmentGivenRFAT,->,DepressionPT
71,PsychiatricTreatmentGivenRFAT,->,AnxietyPT
72,MentalIllnessSymptomCount,->,ParanoidDelusionsPT
73,MentalIllnessSymptomCount,->,MentalIllnessDL
