ID,Variable1,Dependency,Variable2
1,Stress,->,Gender
2,Impulsivity,->,PCLRfacet3
3,Impulsivity,->,AggressionDL
4,PCLRfactor2,->,ASPD
5,ASPD,->,Education
6,CriminalNetwork,->,CriminalFamilyBackground
7,GangMember,->,DomesticStability
8,NegativeAttitude,->,ComplianceWithSupervision
9,NegativeAttitude,->,AttitudeDL
10,CriminalAttitude,->,AttitudeDL
11,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
12,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
13,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
14,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
15,CocaineBeforePrisonSentence,->,CocaineDuringPrisonSentence
16,CocaineDuringPrisonSentence,->,Victimisation
17,CannabisAfterRelease,->,CannabisBeforePrisonSentence
18,CannabisAfterRelease,->,CannabisPT
19,CocaineAfterRelease,->,CocaineBeforePrisonSentence
20,CocaineAfterRelease,->,CocainePT
21,EcstasyAfterRelease,->,EcstasyPT
22,EcstasyDependence,->,BPD
23,EcstasyDependence,->,AnyDrugDependence
24,AnyDrugDependence,->,CriminalAttitude
25,CannabisDependence,->,AnyDrugDependence
26,CocaineDependence,->,AnyDrugDependence
27,DrugTreatment,->,DrugTreatmentGivenRFAT
28,AlcoholTreatment,->,HazardousDrinkingAfterRelease
29,AlcoholTreatmentGivenRFAT,->,AlcoholTreatment
30,EcstasyPT,->,EcstasyDuringPrisonSentence
31,CannabisPT,->,ProblematicLifeEvents
32,SubstanceUse,->,SubstanceMisuseDL
33,SubstanceUse,->,HazardousDrinkingPT
34,SubstanceMisuseDL,->,EcstasyBeforePrisonSentence
35,Violence,->,pclrscore
36,Violence,->,ViolentConvictions
37,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
38,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
39,Anger,->,AngerPT
40,AngerPT,->,ViolentThoughts
41,AngerManagementGivenRFAT,->,AngerPT
42,HazardousDrinkingPT,->,HazardousDrinkingAfterRelease
43,HazardousDrinkingPT,->,AlcoholDependence
44,AngerManagement,->,AngerManagementGivenRFAT
45,AttitudeDL,->,Stress
46,AttitudeDL,->,CriminalNetwork
47,AggressionDL,->,ViolentThoughts
48,AggressionDL,->,PriorViolentConvictions
49,SocialProtectiveObs,->,LivingCircumstances
50,SocialProtectiveObs,->,SocialWithdraw
51,ViolentConvictionsRate,->,ViolentConvRateGivenProt
52,Depression,->,DepressionPT
53,DepressionPT,->,FinancialDifficulties
54,Anxiety,->,AnxietyPT
55,AnxietyPT,->,MentalIllnessSymptomCount
56,ThoughtInsertion,->,ThoughtInsertionPT
57,Hallucinations,->,HallucinationsPT
58,StrangeExperiences,->,GangMember
59,StrangeExperiences,->,StrangeExperiencesPT
60,StrangeExperiencesPT,->,SymptomsOfMentalIllness
61,ParanoidDelusions,->,AbuseNeglectAsChild
62,ParanoidDelusionsPT,->,ParanoidDelusions
63,ParanoidDelusionsPT,->,MentalIllnessSymptomCount
64,PsychiatricTreatment,->,PsychiatricTreatmentGivenRFAT
65,PsychiatricTreatmentGivenRFAT,->,HallucinationsPT
66,PsychiatricTreatmentGivenRFAT,->,ParanoidDelusionsPT
67,MentalIllnessSymptomCount,->,MentalIllnessDL
