ID,Variable1,Dependency,Variable2
1,Impulsivity,->,PCLRfacet3
2,Impulsivity,->,AggressionDL
3,BPD,->,CriminalFamilyBackground
4,AbuseNeglectAsChild,->,pclrscore
5,ASPD,->,AbilityToCope
6,ASPD,->,PCLRfactor2
7,PriorViolentConvictions,->,EmploymentOrTraining
8,NegativeAttitude,->,ComplianceWithSupervision
9,NegativeAttitude,->,AttitudeDL
10,SymptomsOfMentalIllness,->,Depression
11,SymptomsOfMentalIllness,->,Anxiety
12,RefuseFailToAttendTherapy,->,AlcoholTreatmentGivenRFAT
13,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
14,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
15,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
16,HazardousDrinkingAfterRelease,->,AlcoholDependence
17,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
18,CannabisBeforePrisonSentence,->,CannabisAfterRelease
19,CocaineBeforePrisonSentence,->,Stress
20,CocaineBeforePrisonSentence,->,CocaineDuringPrisonSentence
21,CannabisAfterRelease,->,ProblematicLifeEvents
22,CannabisAfterRelease,->,CannabisPT
23,CocaineAfterRelease,->,CocaineBeforePrisonSentence
24,CocaineAfterRelease,->,CocainePT
25,EcstasyAfterRelease,->,EcstasyPT
26,EcstasyDependence,->,AnyDrugDependence
27,CannabisDependence,->,AnyDrugDependence
28,CocaineDependence,->,AnyDrugDependence
29,AlcoholDependence,->,GangMember
30,DrugTreatment,->,DrugTreatmentGivenRFAT
31,AlcoholTreatment,->,BPD
32,AlcoholTreatmentGivenRFAT,->,AlcoholTreatment
33,DrugTreatmentGivenRFAT,->,EcstasyPT
34,EcstasyPT,->,EcstasyBeforePrisonSentence
35,EcstasyPT,->,EcstasyDuringPrisonSentence
36,CannabisPT,->,SubstanceUse
37,SubstanceUse,->,SubstanceMisuseDL
38,SubstanceUse,->,HazardousDrinkingPT
39,Violence,->,PriorViolentConvictions
40,ViolentConvictions,->,Violence
41,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
42,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
43,ResponseToTreatGivenAlcDep,->,PCLRfactor1
44,Anger,->,AngerPT
45,AngerPT,->,Victimisation
46,AngerPT,->,Intelligence
47,AngerManagementGivenRFAT,->,DomesticStability
48,AngerManagementGivenRFAT,->,AngerPT
49,HazardousDrinkingPT,->,HazardousDrinkingAfterRelease
50,AngerManagement,->,AngerManagementGivenRFAT
51,AttitudeDL,->,CriminalAttitude
52,AttitudeDL,->,ViolentConvictionsRate
53,AggressionDL,->,ViolentThoughts
54,SocialProtectiveObs,->,LivingCircumstances
55,SocialProtectiveObs,->,SocialWithdraw
56,ViolentConvictionsRate,->,ViolentConvRateGivenProt
57,ViolentConvRateGivenProt,->,ViolentConvictions
58,Depression,->,DepressionPT
59,Anxiety,->,AnxietyPT
60,AnxietyPT,->,FinancialDifficulties
61,AnxietyPT,->,Depression
62,AnxietyPT,->,MentalIllnessSymptomCount
63,ThoughtInsertion,->,ThoughtInsertionPT
64,Hallucinations,->,HallucinationsPT
65,StrangeExperiences,->,StrangeExperiencesPT
66,ParanoidDelusionsPT,->,ParanoidDelusions
67,ParanoidDelusionsPT,->,MentalIllnessSymptomCount
68,PsychiatricTreatment,->,PsychiatricTreatmentGivenRFAT
69,PsychiatricTreatmentGivenRFAT,->,AnxietyPT
70,PsychiatricTreatmentGivenRFAT,->,StrangeExperiencesPT
71,PsychiatricTreatmentGivenRFAT,->,ParanoidDelusionsPT
72,MentalIllnessSymptomCount,->,MentalIllnessDL
