ID,Variable1,Dependency,Variable2
1,Victimisation,->,PriorViolentConvictions
2,Impulsivity,->,PCLRfacet3
3,Impulsivity,->,AggressionDL
4,BPD,->,EcstasyBeforePrisonSentence
5,PCLRfactor2,->,ASPD
6,CriminalFamilyBackground,->,pclrscore
7,CriminalFamilyBackground,->,EmploymentOrTraining
8,FinancialDifficulties,->,Stress
9,RefuseFailToAttendTherapy,->,DomesticStability
10,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
11,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
12,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
13,HazardousDrinkingAfterRelease,->,AlcoholDependence
14,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
15,EcstasyBeforePrisonSentence,->,CriminalNetwork
16,EcstasyBeforePrisonSentence,->,CriminalFamilyBackground
17,CocaineDuringPrisonSentence,->,AbilityToCope
18,CannabisAfterRelease,->,CannabisPT
19,CocaineAfterRelease,->,ProblematicLifeEvents
20,CocaineAfterRelease,->,CocainePT
21,AnyDrugDependence,->,EcstasyDependence
22,CannabisDependence,->,AnyDrugDependence
23,CocaineDependence,->,AnyDrugDependence
24,DrugTreatment,->,DrugTreatmentGivenRFAT
25,AlcoholTreatment,->,AlcoholTreatmentGivenRFAT
26,EcstasyPT,->,EcstasyAfterRelease
27,EcstasyPT,->,PsychiatricTreatment
28,CannabisPT,->,CannabisBeforePrisonSentence
29,CocainePT,->,CocaineBeforePrisonSentence
30,CocainePT,->,EcstasyDuringPrisonSentence
31,CocainePT,->,CocaineDuringPrisonSentence
32,CocainePT,->,SubstanceUse
33,SubstanceUse,->,SubstanceMisuseDL
34,SubstanceUse,->,HazardousDrinkingPT
35,Violence,->,prioracq
36,Violence,->,ViolentConvictions
37,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
38,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
39,ResponseToTreatGivenDrugDep,->,PCLRfactor1
40,Anger,->,AngerPT
41,HazardousDrinkingPT,->,HazardousDrinkingAfterRelease
42,AngerManagement,->,AngerManagementGivenRFAT
43,AttitudeDL,->,ComplianceWithSupervision
44,AttitudeDL,->,NegativeAttitude
45,AttitudeDL,->,CriminalAttitude
46,AggressionDL,->,ViolentThoughts
47,LivingCircumstances,->,SocialProtectiveObs
48,SocialProtectiveObs,->,SocialWithdraw
49,ViolentConvictionsRate,->,ViolentConvRateGivenProt
50,Depression,->,DepressionPT
51,Anxiety,->,AnxietyPT
52,AnxietyPT,->,MentalIllnessSymptomCount
53,ThoughtInsertion,->,ThoughtInsertionPT
54,Hallucinations,->,AbuseNeglectAsChild
55,HallucinationsPT,->,SymptomsOfMentalIllness
56,HallucinationsPT,->,Hallucinations
57,StrangeExperiences,->,StrangeExperiencesPT
58,ParanoidDelusionsPT,->,AbilityToCope
59,ParanoidDelusionsPT,->,ParanoidDelusions
60,PsychiatricTreatment,->,AnxietyPT
61,PsychiatricTreatment,->,PsychiatricTreatmentGivenRFAT
62,MentalIllnessSymptomCount,->,ParanoidDelusionsPT
63,MentalIllnessSymptomCount,->,MentalIllnessDL
