ID,Variable1,Dependency,Variable2
1,AbilityToCope,->,Stress
2,Victimisation,->,prioracq
3,ViolentThoughts,->,AggressionDL
4,Impulsivity,->,PCLRfacet3
5,BPD,->,AbuseNeglectAsChild
6,PCLRfactor2,->,ASPD
7,ASPD,->,Impulsivity
8,ComplianceWithSupervision,->,NegativeAttitude
9,NegativeAttitude,->,AttitudeDL
10,RefuseFailToAttendTherapy,->,AlcoholTreatmentGivenRFAT
11,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
12,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
13,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
14,HazardousDrinkingAfterRelease,->,AlcoholDependence
15,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
16,CocaineDuringPrisonSentence,->,DrugTreatment
17,CannabisAfterRelease,->,CannabisBeforePrisonSentence
18,CocaineAfterRelease,->,EcstasyBeforePrisonSentence
19,EcstasyAfterRelease,->,EcstasyPT
20,EcstasyDependence,->,AnyDrugDependence
21,AnyDrugDependence,->,CannabisDependence
22,CocaineDependence,->,CocaineDuringPrisonSentence
23,CocaineDependence,->,AnyDrugDependence
24,DrugTreatment,->,DrugTreatmentGivenRFAT
25,AlcoholTreatment,->,AlcoholTreatmentGivenRFAT
26,AlcoholTreatmentGivenRFAT,->,EmploymentOrTraining
27,EcstasyPT,->,CriminalNetwork
28,EcstasyPT,->,EcstasyDuringPrisonSentence
29,EcstasyPT,->,SubstanceUse
30,CannabisPT,->,CannabisAfterRelease
31,CannabisPT,->,SubstanceUse
32,CocainePT,->,CocaineBeforePrisonSentence
33,CocainePT,->,CocaineAfterRelease
34,SubstanceUse,->,SubstanceMisuseDL
35,SubstanceUse,->,HazardousDrinkingPT
36,Violence,->,PriorViolentConvictions
37,ViolentConvictions,->,Violence
38,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
39,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
40,Anger,->,AngerPT
41,AngerManagementGivenRFAT,->,FinancialDifficulties
42,AngerManagementGivenRFAT,->,AngerPT
43,HazardousDrinkingPT,->,HazardousDrinkingAfterRelease
44,HazardousDrinkingPT,->,EcstasyBeforePrisonSentence
45,AngerManagement,->,AngerManagementGivenRFAT
46,AttitudeDL,->,ProblematicLifeEvents
47,AttitudeDL,->,CriminalAttitude
48,LivingCircumstances,->,SocialProtectiveObs
49,SocialProtectiveObs,->,SocialWithdraw
50,ViolentConvictionsRate,->,ViolentConvRateGivenProt
51,ViolentConvRateGivenProt,->,ViolentConvictions
52,Depression,->,DepressionPT
53,Anxiety,->,AnxietyPT
54,Anxiety,->,MentalIllnessSymptomCount
55,ThoughtInsertion,->,GangMember
56,ThoughtInsertionPT,->,ThoughtInsertion
57,HallucinationsPT,->,SymptomsOfMentalIllness
58,HallucinationsPT,->,Hallucinations
59,StrangeExperiencesPT,->,StrangeExperiences
60,ParanoidDelusionsPT,->,CriminalFamilyBackground
61,PsychiatricTreatment,->,PsychiatricTreatmentGivenRFAT
62,MentalIllnessSymptomCount,->,HallucinationsPT
63,MentalIllnessSymptomCount,->,ParanoidDelusions
64,MentalIllnessSymptomCount,->,ParanoidDelusionsPT
65,MentalIllnessSymptomCount,->,MentalIllnessDL
