ID,Variable1,Dependency,Variable2
1,Stress,->,BPD
2,Stress,->,CocaineDependence
3,ProblematicLifeEvents,->,Stress
4,ProblematicLifeEvents,->,EcstasyBeforePrisonSentence
5,Impulsivity,->,AbuseNeglectAsChild
6,CriminalNetwork,->,ThoughtInsertion
7,Gender,->,ASPD
8,Education,->,EmploymentOrTraining
9,FinancialDifficulties,->,prioracq
10,CriminalAttitude,->,AttitudeDL
11,PCLRfactor1,->,ProblematicLifeEvents
12,RefuseFailToAttendTherapy,->,AbilityToCope
13,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
14,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
15,HazardousDrinkingAfterRelease,->,AlcoholDependence
16,HazardousDrinkingAfterRelease,->,DrugTreatment
17,HazardousDrinkingAfterRelease,->,SubstanceUse
18,HazardousDrinkingAfterRelease,->,HazardousDrinkingPT
19,CannabisBeforePrisonSentence,->,PriorViolentConvictions
20,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
21,CocaineBeforePrisonSentence,->,CriminalNetwork
22,EcstasyBeforePrisonSentence,->,DomesticStability
23,EcstasyDuringPrisonSentence,->,ViolentThoughts
24,CannabisAfterRelease,->,CannabisPT
25,CocaineAfterRelease,->,CocainePT
26,EcstasyAfterRelease,->,GangMember
27,EcstasyDependence,->,EcstasyDuringPrisonSentence
28,EcstasyDependence,->,AnyDrugDependence
29,EcstasyDependence,->,AngerManagement
30,CannabisDependence,->,Victimisation
31,CannabisDependence,->,ComplianceWithSupervision
32,CocaineDependence,->,CocaineBeforePrisonSentence
33,CocaineDependence,->,AnyDrugDependence
34,AlcoholDependence,->,PCLRfactor2
35,AlcoholDependence,->,EcstasyBeforePrisonSentence
36,DrugTreatment,->,DrugTreatmentGivenRFAT
37,AlcoholTreatmentGivenRFAT,->,AlcoholTreatment
38,EcstasyPT,->,EcstasyAfterRelease
39,SubstanceUse,->,SubstanceMisuseDL
40,Violence,->,FinancialDifficulties
41,Violence,->,ViolentConvictions
42,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
43,ResponseToTreatGivenAlcDep,->,PCLRfacet3
44,ResponseToTreatGivenDrugDep,->,ResponsivenessToTreatment
45,Anger,->,AngerPT
46,AngerManagementGivenRFAT,->,pclrscore
47,AngerManagement,->,ASPD
48,AngerManagement,->,SymptomsOfMentalIllness
49,AngerManagement,->,AngerManagementGivenRFAT
50,AttitudeDL,->,NegativeAttitude
51,SocialProtectiveObs,->,SocialWithdraw
52,ViolentConvictionsRate,->,ViolentConvRateGivenProt
53,Depression,->,CriminalAttitude
54,Depression,->,DepressionPT
55,Anxiety,->,CannabisBeforePrisonSentence
56,AnxietyPT,->,Anxiety
57,ThoughtInsertionPT,->,ViolentThoughts
58,ThoughtInsertionPT,->,ThoughtInsertion
59,Hallucinations,->,HallucinationsPT
60,StrangeExperiences,->,StrangeExperiencesPT
61,ParanoidDelusions,->,CriminalFamilyBackground
62,ParanoidDelusions,->,AggressionDL
63,ParanoidDelusionsPT,->,Impulsivity
64,ParanoidDelusionsPT,->,ParanoidDelusions
65,ParanoidDelusionsPT,->,MentalIllnessSymptomCount
66,PsychiatricTreatment,->,PsychiatricTreatmentGivenRFAT
67,PsychiatricTreatmentGivenRFAT,->,DepressionPT
68,PsychiatricTreatmentGivenRFAT,->,ThoughtInsertionPT
69,MentalIllnessSymptomCount,->,MentalIllnessDL
70,MentalIllnessDL,->,Gender
