ID,Variable1,Dependency,Variable2
1,AbilityToCope,->,AbuseNeglectAsChild
2,Stress,->,FinancialDifficulties
3,ProblematicLifeEvents,->,Stress
4,ViolentThoughts,->,EmploymentOrTraining
5,Impulsivity,->,PCLRfacet3
6,Impulsivity,->,AggressionDL
7,ASPD,->,PCLRfactor2
8,CriminalFamilyBackground,->,CriminalNetwork
9,ComplianceWithSupervision,->,CriminalFamilyBackground
10,NegativeAttitude,->,AttitudeDL
11,RefuseFailToAttendTherapy,->,BPD
12,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
13,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
14,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
15,HazardousDrinkingAfterRelease,->,AlcoholDependence
16,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
17,CocaineBeforePrisonSentence,->,CocaineDuringPrisonSentence
18,CannabisAfterRelease,->,CannabisBeforePrisonSentence
19,CannabisAfterRelease,->,CannabisPT
20,CocaineAfterRelease,->,CocaineBeforePrisonSentence
21,CocaineAfterRelease,->,CocainePT
22,EcstasyAfterRelease,->,EcstasyBeforePrisonSentence
23,EcstasyAfterRelease,->,EcstasyPT
24,AnyDrugDependence,->,EcstasyDependence
25,CannabisDependence,->,AnyDrugDependence
26,CocaineDependence,->,EcstasyDuringPrisonSentence
27,CocaineDependence,->,AnyDrugDependence
28,DrugTreatment,->,DrugTreatmentGivenRFAT
29,AlcoholTreatment,->,AlcoholTreatmentGivenRFAT
30,CocainePT,->,SubstanceUse
31,SubstanceMisuseDL,->,Gender
32,SubstanceMisuseDL,->,HazardousDrinkingPT
33,Violence,->,ViolentConvictions
34,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
35,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
36,Anger,->,GangMember
37,Anger,->,AngerPT
38,AngerManagementGivenRFAT,->,AngerPT
39,HazardousDrinkingPT,->,HazardousDrinkingAfterRelease
40,HazardousDrinkingPT,->,SubstanceUse
41,AngerManagement,->,Victimisation
42,AngerManagement,->,AngerManagementGivenRFAT
43,AttitudeDL,->,ComplianceWithSupervision
44,AttitudeDL,->,CriminalAttitude
45,AttitudeDL,->,ViolentConvictionsRate
46,SocialProtectiveObs,->,LivingCircumstances
47,SocialProtectiveObs,->,SocialWithdraw
48,SocialWithdraw,->,CriminalNetwork
49,SocialWithdraw,->,DomesticStability
50,ViolentConvictionsRate,->,ViolentConvRateGivenProt
51,Depression,->,CriminalAttitude
52,Depression,->,DepressionPT
53,AnxietyPT,->,Anxiety
54,AnxietyPT,->,MentalIllnessSymptomCount
55,ThoughtInsertion,->,ThoughtInsertionPT
56,Hallucinations,->,Stress
57,HallucinationsPT,->,Hallucinations
58,StrangeExperiencesPT,->,SymptomsOfMentalIllness
59,StrangeExperiencesPT,->,StrangeExperiences
60,ParanoidDelusionsPT,->,ViolentThoughts
61,ParanoidDelusionsPT,->,ParanoidDelusions
62,PsychiatricTreatment,->,PsychiatricTreatmentGivenRFAT
63,MentalIllnessSymptomCount,->,HallucinationsPT
64,MentalIllnessSymptomCount,->,ParanoidDelusionsPT
65,MentalIllnessSymptomCount,->,MentalIllnessDL
