ID,Variable1,Dependency,Variable2
1,PCLRfacet3,->,Impulsivity
2,AbilityToCope,->,Victimisation
3,Impulsivity,->,AggressionDL
4,BPD,->,FinancialDifficulties
5,ASPD,->,PCLRfactor2
6,ASPD,->,GangMember
7,NegativeAttitude,->,ComplianceWithSupervision
8,NegativeAttitude,->,EcstasyBeforePrisonSentence
9,NegativeAttitude,->,AttitudeDL
10,CriminalAttitude,->,CriminalNetwork
11,CriminalAttitude,->,AttitudeDL
12,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
13,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
14,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
15,HazardousDrinkingAfterRelease,->,HazardousDrinkingPT
16,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
17,CannabisAfterRelease,->,CannabisBeforePrisonSentence
18,CannabisAfterRelease,->,CannabisPT
19,CocaineAfterRelease,->,CocaineBeforePrisonSentence
20,CocaineAfterRelease,->,CocaineDuringPrisonSentence
21,CocaineAfterRelease,->,CocainePT
22,EcstasyAfterRelease,->,EcstasyPT
23,EcstasyDependence,->,AnyDrugDependence
24,CannabisDependence,->,AnyDrugDependence
25,CocaineDependence,->,CocaineDuringPrisonSentence
26,CocaineDependence,->,AnyDrugDependence
27,CocaineDependence,->,AlcoholDependence
28,CocaineDependence,->,MentalIllnessDL
29,DrugTreatment,->,DrugTreatmentGivenRFAT
30,AlcoholTreatment,->,AlcoholTreatmentGivenRFAT
31,AlcoholTreatmentGivenRFAT,->,ProblematicLifeEvents
32,CannabisPT,->,SubstanceUse
33,SubstanceUse,->,SubstanceMisuseDL
34,Violence,->,PriorViolentConvictions
35,Violence,->,pclrscore
36,ViolentConvictions,->,Violence
37,ResponsivenessToTreatment,->,PCLRfactor1
38,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
39,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
40,AngerPT,->,EcstasyDuringPrisonSentence
41,AngerPT,->,Anger
42,AngerManagementGivenRFAT,->,ProblematicLifeEvents
43,HazardousDrinkingPT,->,AlcoholDependence
44,HazardousDrinkingPT,->,SubstanceUse
45,AngerManagement,->,AngerManagementGivenRFAT
46,AggressionDL,->,ViolentThoughts
47,AggressionDL,->,AbuseNeglectAsChild
48,SocialProtectiveObs,->,LivingCircumstances
49,SocialProtectiveObs,->,SocialWithdraw
50,ViolentConvictionsRate,->,ViolentConvRateGivenProt
51,Depression,->,Stress
52,Depression,->,EmploymentOrTraining
53,Depression,->,DepressionPT
54,DepressionPT,->,MentalIllnessSymptomCount
55,Anxiety,->,AnxietyPT
56,ThoughtInsertionPT,->,Education
57,ThoughtInsertionPT,->,ThoughtInsertion
58,Hallucinations,->,HallucinationsPT
59,HallucinationsPT,->,SymptomsOfMentalIllness
60,StrangeExperiences,->,StrangeExperiencesPT
61,ParanoidDelusions,->,DomesticStability
62,ParanoidDelusionsPT,->,ParanoidDelusions
63,PsychiatricTreatment,->,ThoughtInsertionPT
64,PsychiatricTreatment,->,PsychiatricTreatmentGivenRFAT
65,MentalIllnessSymptomCount,->,ParanoidDelusionsPT
66,MentalIllnessSymptomCount,->,MentalIllnessDL
