ID,Variable1,Dependency,Variable2
1,Victimisation,->,AbilityToCope
2,Impulsivity,->,PCLRfacet3
3,Impulsivity,->,ASPD
4,Impulsivity,->,CriminalFamilyBackground
5,BPD,->,PCLRfactor1
6,BPD,->,Depression
7,AbuseNeglectAsChild,->,BPD
8,AbuseNeglectAsChild,->,PriorViolentConvictions
9,ASPD,->,PCLRfactor2
10,Gender,->,Victimisation
11,Gender,->,GangMember
12,CriminalFamilyBackground,->,CriminalNetwork
13,DomesticStability,->,FinancialDifficulties
14,ComplianceWithSupervision,->,Gender
15,NegativeAttitude,->,ComplianceWithSupervision
16,SymptomsOfMentalIllness,->,Anxiety
17,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
18,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
19,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
20,CannabisBeforePrisonSentence,->,EmploymentOrTraining
21,CannabisBeforePrisonSentence,->,CriminalAttitude
22,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
23,CocaineBeforePrisonSentence,->,CocaineAfterRelease
24,EcstasyBeforePrisonSentence,->,ViolentThoughts
25,EcstasyBeforePrisonSentence,->,AbuseNeglectAsChild
26,EcstasyDuringPrisonSentence,->,EcstasyAfterRelease
27,CannabisDuringPrisonSentence,->,CannabisDependence
28,CannabisDuringPrisonSentence,->,AggressionDL
29,CocaineDuringPrisonSentence,->,EcstasyDependence
30,CannabisAfterRelease,->,CannabisPT
31,CocaineAfterRelease,->,CocainePT
32,CannabisDependence,->,AnyDrugDependence
33,CocaineDependence,->,AnyDrugDependence
34,DrugTreatment,->,AbuseNeglectAsChild
35,AlcoholTreatmentGivenRFAT,->,AlcoholTreatment
36,DrugTreatmentGivenRFAT,->,DrugTreatment
37,EcstasyPT,->,EcstasyAfterRelease
38,CocainePT,->,CocaineDuringPrisonSentence
39,CocainePT,->,SubstanceUse
40,SubstanceUse,->,SubstanceMisuseDL
41,SubstanceUse,->,HazardousDrinkingPT
42,Violence,->,DomesticStability
43,Violence,->,ViolentConvictions
44,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
45,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
46,AngerPT,->,ViolentThoughts
47,AngerPT,->,Anger
48,HazardousDrinkingPT,->,HazardousDrinkingAfterRelease
49,HazardousDrinkingPT,->,AlcoholDependence
50,AngerManagement,->,AngerManagementGivenRFAT
51,AttitudeDL,->,NegativeAttitude
52,AttitudeDL,->,CriminalAttitude
53,AggressionDL,->,Impulsivity
54,AggressionDL,->,pclrscore
55,SocialProtectiveObs,->,LivingCircumstances
56,SocialWithdraw,->,SocialProtectiveObs
57,ViolentConvictionsRate,->,ViolentConvRateGivenProt
58,Depression,->,DepressionPT
59,DepressionPT,->,SocialWithdraw
60,Anxiety,->,AnxietyPT
61,AnxietyPT,->,Stress
62,AnxietyPT,->,ProblematicLifeEvents
63,AnxietyPT,->,RefuseFailToAttendTherapy
64,AnxietyPT,->,EcstasyBeforePrisonSentence
65,ThoughtInsertion,->,ThoughtInsertionPT
66,Hallucinations,->,HallucinationsPT
67,StrangeExperiences,->,StrangeExperiencesPT
68,ParanoidDelusions,->,ParanoidDelusionsPT
69,ParanoidDelusions,->,MentalIllnessSymptomCount
70,PsychiatricTreatment,->,PsychiatricTreatmentGivenRFAT
71,MentalIllnessSymptomCount,->,MentalIllnessDL
