ID,Variable1,Dependency,Variable2
1,AbilityToCope,->,GangMember
2,Impulsivity,->,PCLRfacet3
3,Impulsivity,->,AggressionDL
4,PCLRfactor2,->,ASPD
5,ASPD,->,Impulsivity
6,CriminalNetwork,->,CriminalFamilyBackground
7,DomesticStability,->,AngerManagementGivenRFAT
8,NegativeAttitude,->,ComplianceWithSupervision
9,CriminalAttitude,->,AttitudeDL
10,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
11,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
12,HazardousDrinkingAfterRelease,->,AlcoholDependence
13,HazardousDrinkingAfterRelease,->,SubstanceUse
14,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
15,CocaineBeforePrisonSentence,->,CocaineDuringPrisonSentence
16,CannabisDuringPrisonSentence,->,BPD
17,CannabisDuringPrisonSentence,->,CannabisDependence
18,CannabisAfterRelease,->,AbuseNeglectAsChild
19,CannabisAfterRelease,->,CannabisBeforePrisonSentence
20,CocaineAfterRelease,->,Stress
21,CocaineAfterRelease,->,CocaineBeforePrisonSentence
22,CocaineAfterRelease,->,CocainePT
23,EcstasyAfterRelease,->,ProblematicLifeEvents
24,EcstasyAfterRelease,->,CriminalAttitude
25,EcstasyAfterRelease,->,EcstasyBeforePrisonSentence
26,EcstasyAfterRelease,->,EcstasyPT
27,EcstasyDependence,->,CriminalNetwork
28,EcstasyDependence,->,EcstasyDuringPrisonSentence
29,EcstasyDependence,->,AnyDrugDependence
30,AnyDrugDependence,->,Victimisation
31,CannabisDependence,->,AnyDrugDependence
32,CocaineDependence,->,CocaineDuringPrisonSentence
33,CocaineDependence,->,AnyDrugDependence
34,DrugTreatment,->,DrugTreatmentGivenRFAT
35,AlcoholTreatment,->,AlcoholTreatmentGivenRFAT
36,DrugTreatmentGivenRFAT,->,DomesticStability
37,CannabisPT,->,CannabisAfterRelease
38,CannabisPT,->,SubstanceUse
39,SubstanceUse,->,CocaineAfterRelease
40,SubstanceUse,->,SubstanceMisuseDL
41,Violence,->,pclrscore
42,Violence,->,ViolentConvictions
43,ResponsivenessToTreatment,->,PCLRfactor1
44,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
45,ResponseToTreatGivenAlcDep,->,ResponsivenessToTreatment
46,AngerPT,->,ViolentThoughts
47,AngerPT,->,Anger
48,AngerManagementGivenRFAT,->,AngerManagement
49,HazardousDrinkingPT,->,HazardousDrinkingAfterRelease
50,AttitudeDL,->,NegativeAttitude
51,LivingCircumstances,->,SocialProtectiveObs
52,SocialProtectiveObs,->,SocialWithdraw
53,ViolentConvictionsRate,->,ViolentConvRateGivenProt
54,Depression,->,DepressionPT
55,AnxietyPT,->,Anxiety
56,AnxietyPT,->,MentalIllnessSymptomCount
57,ThoughtInsertion,->,ThoughtInsertionPT
58,Hallucinations,->,SymptomsOfMentalIllness
59,Hallucinations,->,HallucinationsPT
60,StrangeExperiencesPT,->,EmploymentOrTraining
61,StrangeExperiencesPT,->,FinancialDifficulties
62,StrangeExperiencesPT,->,StrangeExperiences
63,ParanoidDelusionsPT,->,ParanoidDelusions
64,PsychiatricTreatment,->,PsychiatricTreatmentGivenRFAT
65,PsychiatricTreatmentGivenRFAT,->,ThoughtInsertionPT
66,MentalIllnessSymptomCount,->,ParanoidDelusionsPT
67,MentalIllnessSymptomCount,->,MentalIllnessDL
