ID,Parent,Child,TrueOrFalse
0,X190,X413,true
1,X69,X71,true
2,X247,X266,true
3,X29,X330,true
4,X109,X453,true
5,X4,X275,true
6,X154,X194,true
7,X261,X415,true
8,X64,X134,true
9,X349,X389,true
10,X307,X480,true
11,X301,X419,true
12,X72,X429,true
13,X55,X259,true
14,X421,X477,true
15,X240,X383,true
16,X256,X440,true
17,X9,X186,true
18,X17,X49,true
19,X19,X380,true
20,X6,X110,true
21,X283,X477,true
22,X7,X208,true
23,X69,X175,true
24,X12,X66,true
25,X5,X47,true
26,X5,X12,true
27,X253,X479,true
28,X12,X99,true
29,X15,X189,true
30,X48,X86,true
31,X168,X321,true
32,X21,X41,true
33,X6,X38,true
34,X127,X491,true
35,X75,X298,true
36,X16,X105,true
37,X10,X46,true
38,X2,X11,true
39,X5,X169,true
40,X268,X447,true
41,X215,X231,true
42,X91,X164,true
43,X31,X93,true
44,X7,X122,true
45,X9,X362,true
46,X452,X490,true
47,X463,X493,true
48,X0,X135,true
49,X25,X49,true
50,X58,X75,true
51,X89,X145,true
52,X41,X398,true
53,X95,X205,true
54,X4,X113,true
55,X141,X410,true
56,X190,X277,true
57,X130,X485,true
58,X325,X460,true
59,X2,X21,true
60,X322,X345,true
61,X119,X179,true
62,X106,X345,true
63,X75,X445,true
64,X221,X338,true
65,X101,X242,true
66,X241,X409,true
67,X17,X95,true
68,X170,X187,true
69,X72,X78,true
70,X128,X262,true
71,X11,X238,true
72,X0,X8,true
73,X265,X469,true
74,X6,X33,true
75,X196,X322,true
76,X10,X360,true
77,X130,X241,true
78,X64,X416,true
79,X94,X366,true
80,X0,X4,true
81,X31,X43,true
82,X4,X80,true
83,X341,X467,true
84,X42,X236,true
85,X58,X218,true
86,X1,X19,true
87,X48,X445,true
88,X21,X430,true
89,X277,X421,true
90,X92,X125,true
91,X7,X94,true
92,X39,X45,true
93,X21,X341,true
94,X91,X458,true
95,X36,X47,true
96,X12,X394,true
97,X87,X324,true
98,X84,X141,true
99,X127,X282,true
100,X16,X377,true
101,X265,X393,true
102,X109,X133,true
103,X8,X97,true
104,X3,X9,true
105,X25,X48,true
106,X45,X364,true
107,X16,X465,true
108,X25,X61,true
109,X258,X336,true
110,X302,X378,true
111,X17,X308,true
112,X11,X179,true
113,X18,X29,true
114,X59,X390,true
115,X29,X340,true
116,X1,X373,true
117,X7,X101,true
118,X28,X59,true
119,X3,X352,true
120,X372,X454,true
121,X87,X204,true
122,X2,X113,true
123,X51,X414,true
124,X5,X363,true
125,X114,X312,true
126,X39,X243,true
127,X6,X34,true
128,X31,X310,true
129,X15,X272,true
130,X353,X382,true
131,X58,X69,true
132,X9,X35,true
133,X147,X185,true
134,X278,X460,true
135,X7,X130,true
136,X129,X139,true
137,X1,X465,true
138,X16,X25,true
139,X35,X246,true
