ID,Parent,Child,TrueOrFalse
0,X4,X51,true
1,X21,X143,true
2,X5,X95,true
3,X9,X383,true
4,X13,X306,true
5,X75,X350,true
6,X59,X210,true
7,X21,X220,true
8,X90,X126,true
9,X48,X89,true
10,X234,X420,true
11,X23,X265,true
12,X69,X106,true
13,X84,X141,true
14,X225,X355,true
15,X41,X326,true
16,X276,X422,true
17,X48,X365,true
18,X91,X463,true
19,X255,X462,true
20,X16,X214,true
21,X158,X234,true
22,X20,X55,true
23,X0,X155,true
24,X77,X124,true
25,X99,X118,true
26,X76,X468,true
27,X293,X303,true
28,X7,X411,true
29,X16,X465,true
30,X9,X229,true
31,X48,X196,true
32,X59,X221,true
33,X109,X453,true
34,X209,X218,true
35,X3,X170,true
36,X21,X124,true
37,X35,X189,true
38,X7,X94,true
39,X327,X344,true
40,X1,X114,true
41,X38,X444,true
42,X55,X58,true
43,X53,X270,true
44,X61,X455,true
45,X73,X386,true
46,X62,X101,true
47,X59,X174,true
48,X128,X281,true
49,X89,X145,true
50,X28,X59,true
51,X247,X266,true
52,X31,X191,true
53,X21,X353,true
54,X72,X300,true
55,X173,X268,true
56,X22,X80,true
57,X12,X86,true
58,X21,X428,true
59,X48,X57,true
60,X6,X38,true
61,X52,X307,true
62,X123,X285,true
63,X302,X313,true
64,X216,X249,true
65,X0,X161,true
66,X129,X139,true
67,X42,X272,true
68,X184,X358,true
69,X6,X18,true
70,X0,X2,true
71,X2,X83,true
72,X62,X67,true
73,X219,X490,true
74,X0,X159,true
75,X221,X338,true
76,X5,X363,true
77,X148,X310,true
78,X249,X306,true
79,X323,X331,true
80,X1,X341,true
81,X21,X267,true
82,X325,X460,true
83,X91,X418,true
84,X9,X12,true
85,X148,X315,true
86,X1,X274,true
87,X94,X366,true
88,X322,X345,true
89,X145,X294,true
90,X12,X361,true
91,X126,X399,true
92,X7,X130,true
93,X165,X209,true
94,X25,X431,true
95,X28,X183,true
96,X87,X314,true
97,X318,X405,true
98,X75,X400,true
99,X95,X205,true
100,X26,X191,true
101,X31,X43,true
102,X10,X157,true
103,X29,X340,true
104,X118,X466,true
105,X1,X14,true
106,X71,X302,true
107,X128,X262,true
108,X11,X399,true
109,X63,X144,true
110,X0,X22,true
111,X37,X107,true
112,X287,X349,true
113,X0,X67,true
114,X31,X290,true
115,X6,X178,true
116,X158,X400,true
117,X9,X396,true
118,X258,X357,true
119,X65,X311,true
120,X83,X144,true
121,X4,X357,true
122,X168,X280,true
123,X21,X341,true
124,X139,X233,true
125,X17,X297,true
126,X19,X211,true
127,X158,X472,true
128,X38,X215,true
129,X23,X79,true
130,X52,X389,true
131,X31,X251,true
132,X46,X240,true
133,X21,X392,true
134,X188,X206,true
135,X16,X52,true
136,X51,X332,true
137,X21,X44,true
138,X37,X55,true
139,X170,X187,true
140,X57,X324,true
141,X21,X464,true
142,X30,X422,true
143,X92,X481,true
144,X22,X147,true
145,X31,X32,true
146,X141,X410,true
147,X272,X319,true
148,X106,X166,true
149,X0,X76,true
150,X11,X276,true
151,X112,X346,true
152,X39,X474,true
153,X140,X190,true
154,X20,X192,true
155,X30,X317,true
156,X33,X52,true
157,X129,X288,true
158,X193,X432,true
159,X189,X247,true
160,X97,X417,true
161,X223,X263,true
162,X7,X230,true
163,X41,X145,true
164,X8,X217,true
165,X7,X40,true
166,X78,X125,true
167,X8,X456,true
168,X2,X4,true
169,X16,X105,true
170,X48,X404,true
171,X48,X162,true
172,X6,X471,true
173,X68,X412,true
174,X7,X212,true
175,X90,X426,true
176,X42,X236,true
177,X4,X171,true
178,X411,X437,true
179,X14,X330,true
