ID,Parent,Child,TrueOrFalse
0,WSH_ImprovedWaterSource,DIA_HadDiarrhoea,true
1,ECO_WealthQuintile,SRV_OKAlone,true
2,CHI_Age,IMM_Diptheria,true
3,FP_ModernMethod,FP_BirthsLast5Yrs,true
4,WSH_WashWithAgent,DIA_HadDiarrhoea,true
5,MTH_MaternalAge,CHI_Age,true
6,GEO_Region,WSH_ImprovedToilet,true
7,CHI_Age,BF_BreastfedMonths,true
8,MTH_Education,KNW_WatchTV,true
9,KNW_WatchTV,IMM_Measles,true
10,IMM_VitaminA1,IMM_Measles,true
11,GEO_Region,ECO_WealthQuintile,true
12,SRV_Near,DEL_SmallBaby,true
13,ECO_WealthQuintile,HOU_CookingFuel,true
14,CUL_Religion,MTH_MaternalAge,false
15,WSH_SafeStoolDisposal,SRV_Near,false
16,MTH_Education,HOU_ModernWallMaterial,false
17,FP_BirthsLast5Yrs,CUL_LanguageGroup,false
18,WSH_SafeStoolDisposal,WSH_WaterTreated,false
19,ECO_WealthQuintile,FP_ModernMethod,false
20,WSH_SafeStoolDisposal,GEO_Region,false
21,WSH_SafeStoolDisposal,CUL_LanguageGroup,false
22,DEL_SmallBaby,BF_EarlyBreastfeeding,false
23,CHI_Age,WSH_ImprovedWaterSource,false
24,BF_BottleFeeding,WSH_SafeStoolDisposal,false
25,WSH_SafeStoolDisposal,CHI_Weight4Height,false
26,DIA_HadDiarrhoea,MTH_Education,false
27,MTH_MaternalAge,ECO_WealthQuintile,false
