ID,Parent,Child,TrueOrFalse
0,GEO_Region,ECO_WealthQuintile,true
1,ECO_WealthQuintile,SRV_Near,true
2,WSH_ImprovedWaterSource,DIA_HadDiarrhoea,true
3,CUL_LanguageGroup,FP_BirthsLast5Yrs,true
4,CUL_LanguageGroup,MTH_Education,true
5,MTH_Education,IMM_VitaminA1,true
6,WSH_ImprovedToilet,WSH_WashWithAgent,true
7,IMM_VitaminA1,IMM_Measles,true
8,IMM_Diptheria,IMM_Measles,true
9,CUL_LanguageGroup,HOU_CookingFuel,true
10,ECO_WealthQuintile,WSH_WashWithAgent,true
11,CUL_Religion,BF_BreastfedMonths,true
12,ECO_WealthQuintile,FP_BirthsLast5Yrs,true
13,GEO_Region,WSH_ImprovedToilet,true
14,KNW_WatchTV,IMM_Measles,true
15,WSH_WaterTreated,DIA_HadDiarrhoea,true
16,GEO_Region,WSH_ImprovedWaterSource,true
17,SRV_Near,SRV_OKAlone,true
18,BF_BreastfedMonths,DIA_HadDiarrhoea,true
19,ECO_WealthQuintile,CHI_Weight4Height,true
20,ECO_WealthQuintile,HOU_ModernWallMaterial,true
21,MTH_Education,BF_BottleFeeding,true
22,GEO_Region,BF_BottleFeeding,true
23,KNW_WatchTV,IMM_Diptheria,true
24,WSH_ImprovedToilet,WSH_SafeStoolDisposal,true
25,KNW_WatchTV,IMM_VitaminA1,true
26,ECO_WealthQuintile,BF_BreastfedMonths,true
27,ECO_WealthQuintile,DEL_SmallBaby,true
28,MTH_MaternalAge,CHI_Age,true
29,GEO_Region,BF_EarlyBreastfeeding,true
30,IMM_Measles,DIA_HadDiarrhoea,true
31,MTH_Education,IMM_Measles,true
32,FP_BirthsLast5Yrs,CHI_Age,true
33,ECO_WealthQuintile,SRV_OKAlone,true
34,WSH_SafeStoolDisposal,BF_BreastfedMonths,false
35,HOU_ModernWallMaterial,IMM_Measles,false
36,IMM_Diptheria,FP_BirthsLast5Yrs,false
37,WSH_WaterTreated,HOU_CookingFuel,false
38,BF_BottleFeeding,ECO_WealthQuintile,false
39,IMM_Diptheria,BF_BottleFeeding,false
40,IMM_Diptheria,CHI_Weight4Height,false
41,IMM_VitaminA1,SRV_Near,false
42,IMM_Measles,SRV_OKAlone,false
43,IMM_VitaminA1,CHI_Age,false
44,SRV_OKAlone,FP_BirthsLast5Yrs,false
45,MTH_Education,DEL_SmallBaby,false
46,FP_ModernMethod,SRV_OKAlone,false
47,IMM_Measles,MTH_MaternalAge,false
48,MTH_MaternalAge,ECO_WealthQuintile,false
49,IMM_VitaminA1,MTH_Education,false
50,GEO_Region,SRV_OKAlone,false
51,HOU_ModernWallMaterial,GEO_Region,false
52,SRV_Near,DIA_HadDiarrhoea,false
53,ECO_WealthQuintile,MTH_MaternalAge,false
54,WSH_SafeStoolDisposal,BF_EarlyBreastfeeding,false
55,IMM_Diptheria,CUL_Religion,false
56,WSH_WashWithAgent,CHI_Weight4Height,false
57,CHI_Age,WSH_ImprovedWaterSource,false
58,WSH_ImprovedToilet,SRV_Near,false
59,MTH_Education,WSH_ImprovedToilet,false
60,CUL_Religion,BF_BottleFeeding,false
61,SRV_OKAlone,CHI_Weight4Height,false
62,WSH_WaterTreated,ECO_WealthQuintile,false
63,CHI_Age,MTH_MaternalAge,false
64,WSH_SafeStoolDisposal,KNW_WatchTV,false
65,GEO_Region,WSH_SafeStoolDisposal,false
66,CUL_LanguageGroup,DIA_HadDiarrhoea,false
67,HOU_ModernWallMaterial,ECO_WealthQuintile,false
