ID,Parent,Child,TrueOrFalse
0,WSH_ImprovedWaterSource,DIA_HadDiarrhoea,true
1,CUL_LanguageGroup,FP_BirthsLast5Yrs,true
2,CUL_LanguageGroup,MTH_Education,true
3,ECO_WealthQuintile,CHI_Weight4Height,true
4,GEO_Region,WSH_ImprovedToilet,true
5,CUL_Religion,BF_BreastfedMonths,true
6,ECO_WealthQuintile,FP_BirthsLast5Yrs,true
7,IMM_VitaminA1,IMM_Measles,true
8,CUL_LanguageGroup,HOU_CookingFuel,true
9,IMM_Diptheria,IMM_Measles,true
10,GEO_Region,WSH_ImprovedWaterSource,true
11,SRV_Near,SRV_OKAlone,true
12,BF_BreastfedMonths,DIA_HadDiarrhoea,true
13,BF_EarlyBreastfeeding,DIA_HadDiarrhoea,true
14,BF_EarlyBreastfeeding,BF_BreastfedMonths,false
15,BF_EarlyBreastfeeding,SRV_OKAlone,false
16,FP_ModernMethod,DIA_HadDiarrhoea,false
17,WSH_WashWithAgent,MTH_Education,false
18,CHI_Weight4Height,ECO_WealthQuintile,false
19,HOU_ModernWallMaterial,SRV_Near,false
20,FP_BirthsLast5Yrs,HOU_CookingFuel,false
21,MTH_MaternalAge,WSH_WashWithAgent,false
22,FP_BirthsLast5Yrs,DEL_SmallBaby,false
23,FP_BirthsLast5Yrs,CUL_Religion,false
24,WSH_WashWithAgent,IMM_Measles,false
25,WSH_WaterTreated,MTH_MaternalAge,false
26,CHI_Weight4Height,HOU_ModernWallMaterial,false
27,IMM_Diptheria,ECO_WealthQuintile,false
