ID,Parent,Child,TrueOrFalse
0,ECO_WealthQuintile,WSH_ImprovedWaterSource,true
1,GEO_Region,BF_BottleFeeding,true
2,ECO_WealthQuintile,WSH_WashWithAgent,true
3,CUL_LanguageGroup,ECO_WealthQuintile,true
4,ECO_WealthQuintile,KNW_WatchTV,true
5,WSH_ImprovedToilet,WSH_ImprovedWaterSource,true
6,CUL_LanguageGroup,BF_EarlyBreastfeeding,true
7,MTH_MaternalAge,FP_ModernMethod,true
8,ECO_WealthQuintile,BF_BottleFeeding,true
9,BF_EarlyBreastfeeding,DIA_HadDiarrhoea,true
10,KNW_WatchTV,IMM_Diptheria,true
11,MTH_Education,BF_BottleFeeding,true
12,GEO_Region,WSH_ImprovedWaterSource,true
13,HOU_CookingFuel,WSH_WaterTreated,true
14,FP_ModernMethod,GEO_Region,false
15,FP_ModernMethod,WSH_ImprovedWaterSource,false
16,DEL_SmallBaby,MTH_MaternalAge,false
17,BF_BreastfedMonths,CUL_LanguageGroup,false
18,KNW_WatchTV,SRV_Near,false
19,WSH_ImprovedWaterSource,CHI_Weight4Height,false
20,WSH_ImprovedToilet,CUL_LanguageGroup,false
21,FP_BirthsLast5Yrs,SRV_OKAlone,false
22,WSH_SafeStoolDisposal,BF_EarlyBreastfeeding,false
23,KNW_WatchTV,HOU_CookingFuel,false
24,HOU_ModernWallMaterial,BF_EarlyBreastfeeding,false
25,HOU_ModernWallMaterial,FP_ModernMethod,false
26,CUL_Religion,WSH_WashWithAgent,false
27,IMM_Diptheria,WSH_WaterTreated,false
