ID,Parent,Child,TrueOrFalse
0,MTH_Education,KNW_WatchTV,true
1,IMM_Diptheria,IMM_Measles,true
2,MTH_Education,BF_BottleFeeding,true
3,ECO_WealthQuintile,HOU_CookingFuel,true
4,CUL_LanguageGroup,ECO_WealthQuintile,true
5,KNW_WatchTV,FP_ModernMethod,true
6,GEO_Region,CUL_LanguageGroup,true
7,GEO_Region,ECO_WealthQuintile,true
8,MTH_Education,SRV_Near,true
9,ECO_WealthQuintile,FP_BirthsLast5Yrs,true
10,IMM_VitaminA1,IMM_Measles,true
11,ECO_WealthQuintile,HOU_ModernWallMaterial,true
12,CUL_LanguageGroup,WSH_ImprovedWaterSource,true
13,CUL_Religion,BF_BreastfedMonths,true
14,SRV_Near,BF_BreastfedMonths,false
15,IMM_Measles,MTH_Education,false
16,FP_ModernMethod,DIA_HadDiarrhoea,false
17,IMM_VitaminA1,CHI_Weight4Height,false
18,DIA_HadDiarrhoea,BF_EarlyBreastfeeding,false
19,KNW_WatchTV,HOU_CookingFuel,false
20,WSH_ImprovedToilet,HOU_CookingFuel,false
21,HOU_ModernWallMaterial,WSH_SafeStoolDisposal,false
22,BF_BreastfedMonths,IMM_Diptheria,false
23,BF_EarlyBreastfeeding,CUL_LanguageGroup,false
24,BF_BottleFeeding,WSH_WashWithAgent,false
25,CHI_Age,WSH_ImprovedToilet,false
26,FP_BirthsLast5Yrs,GEO_Region,false
27,DIA_HadDiarrhoea,WSH_ImprovedToilet,false
