ID,Parent,Child,TrueOrFalse
0,FP_ModernMethod,FP_BirthsLast5Yrs,true
1,BF_BottleFeeding,DIA_HadDiarrhoea,true
2,WSH_ImprovedWaterSource,DIA_HadDiarrhoea,true
3,CHI_Age,IMM_VitaminA1,true
4,IMM_Measles,DIA_HadDiarrhoea,true
5,WSH_WashWithAgent,DIA_HadDiarrhoea,true
6,MTH_MaternalAge,FP_ModernMethod,true
7,CUL_LanguageGroup,MTH_Education,true
8,GEO_Region,WSH_ImprovedToilet,true
9,BF_BreastfedMonths,DIA_HadDiarrhoea,true
10,FP_BirthsLast5Yrs,CHI_Age,true
11,DEL_SmallBaby,CHI_Weight4Height,true
12,CHI_Age,IMM_Measles,true
13,ECO_WealthQuintile,BF_BreastfedMonths,true
14,KNW_WatchTV,ECO_WealthQuintile,false
15,MTH_Education,WSH_SafeStoolDisposal,false
16,BF_BreastfedMonths,FP_ModernMethod,false
17,MTH_MaternalAge,WSH_WaterTreated,false
18,KNW_WatchTV,GEO_Region,false
19,WSH_ImprovedToilet,BF_BottleFeeding,false
20,IMM_Diptheria,WSH_ImprovedToilet,false
21,HOU_CookingFuel,IMM_VitaminA1,false
22,DIA_HadDiarrhoea,BF_BreastfedMonths,false
23,CHI_Age,ECO_WealthQuintile,false
24,GEO_Region,SRV_Near,false
25,IMM_VitaminA1,GEO_Region,false
26,WSH_ImprovedWaterSource,MTH_MaternalAge,false
27,IMM_Measles,IMM_Diptheria,false
28,IMM_Diptheria,CHI_Age,false
29,GEO_Region,DIA_HadDiarrhoea,false
30,WSH_WaterTreated,HOU_CookingFuel,false
31,DEL_SmallBaby,WSH_ImprovedToilet,false
32,HOU_CookingFuel,MTH_MaternalAge,false
33,HOU_ModernWallMaterial,WSH_ImprovedWaterSource,false
34,CUL_Religion,IMM_Measles,false
35,FP_BirthsLast5Yrs,WSH_SafeStoolDisposal,false
36,CHI_Age,KNW_WatchTV,false
37,WSH_WaterTreated,DEL_SmallBaby,false
38,WSH_WaterTreated,HOU_ModernWallMaterial,false
39,IMM_Measles,CHI_Weight4Height,false
40,CHI_Age,CUL_Religion,false
41,SRV_Near,HOU_CookingFuel,false
