ID,Parent,Child,TrueOrFalse
0,ECO_WealthQuintile,BF_BreastfedMonths,true
1,BF_EarlyBreastfeeding,DIA_HadDiarrhoea,true
2,CHI_Age,BF_BottleFeeding,true
3,SRV_Near,DEL_SmallBaby,true
4,ECO_WealthQuintile,MTH_Education,true
5,ECO_WealthQuintile,DEL_SmallBaby,true
6,CUL_LanguageGroup,WSH_ImprovedWaterSource,true
7,WSH_ImprovedToilet,WSH_SafeStoolDisposal,true
8,ECO_WealthQuintile,CHI_Weight4Height,true
9,WSH_WashWithAgent,DIA_HadDiarrhoea,true
10,CUL_LanguageGroup,HOU_CookingFuel,true
11,MTH_MaternalAge,FP_ModernMethod,true
12,ECO_WealthQuintile,HOU_ModernWallMaterial,true
13,WSH_ImprovedToilet,WSH_ImprovedWaterSource,true
14,BF_BottleFeeding,BF_BreastfedMonths,false
15,FP_BirthsLast5Yrs,HOU_ModernWallMaterial,false
16,CHI_Weight4Height,FP_BirthsLast5Yrs,false
17,BF_EarlyBreastfeeding,IMM_VitaminA1,false
18,DEL_SmallBaby,HOU_ModernWallMaterial,false
19,CUL_LanguageGroup,BF_BreastfedMonths,false
20,FP_ModernMethod,WSH_WashWithAgent,false
21,KNW_WatchTV,WSH_WaterTreated,false
22,WSH_ImprovedWaterSource,BF_EarlyBreastfeeding,false
23,WSH_WashWithAgent,WSH_WaterTreated,false
24,DEL_SmallBaby,ECO_WealthQuintile,false
25,FP_ModernMethod,GEO_Region,false
26,SRV_OKAlone,GEO_Region,false
27,FP_ModernMethod,WSH_WaterTreated,false
