ID,Parent,Child,TrueOrFalse
0,MTH_Education,SRV_Near,true
1,MTH_MaternalAge,CHI_Age,true
2,CUL_Religion,BF_BreastfedMonths,true
3,ECO_WealthQuintile,MTH_Education,true
4,WSH_ImprovedToilet,WSH_ImprovedWaterSource,true
5,CHI_Age,IMM_Diptheria,true
6,ECO_WealthQuintile,BF_BreastfedMonths,true
7,GEO_Region,CUL_LanguageGroup,true
8,CHI_Age,BF_BottleFeeding,true
9,ECO_WealthQuintile,HOU_ModernWallMaterial,true
10,CUL_LanguageGroup,HOU_ModernWallMaterial,true
11,KNW_WatchTV,FP_ModernMethod,true
12,ECO_WealthQuintile,SRV_Near,true
13,CHI_Age,IMM_VitaminA1,true
14,FP_ModernMethod,BF_BottleFeeding,false
15,BF_BottleFeeding,CUL_LanguageGroup,false
16,DIA_HadDiarrhoea,WSH_WashWithAgent,false
17,WSH_WaterTreated,MTH_Education,false
18,HOU_CookingFuel,FP_ModernMethod,false
19,BF_BottleFeeding,CUL_Religion,false
20,KNW_WatchTV,SRV_Near,false
21,SRV_Near,CHI_Age,false
22,WSH_ImprovedWaterSource,HOU_CookingFuel,false
23,DIA_HadDiarrhoea,WSH_SafeStoolDisposal,false
24,CUL_LanguageGroup,DEL_SmallBaby,false
25,DIA_HadDiarrhoea,IMM_Measles,false
26,CUL_Religion,WSH_SafeStoolDisposal,false
27,WSH_ImprovedWaterSource,CHI_Age,false
