ID,Parent,Child,TrueOrFalse
0,CUL_LanguageGroup,BF_EarlyBreastfeeding,true
1,WSH_ImprovedWaterSource,DIA_HadDiarrhoea,true
2,ECO_WealthQuintile,WSH_WashWithAgent,true
3,ECO_WealthQuintile,WSH_SafeStoolDisposal,true
4,KNW_WatchTV,IMM_VitaminA1,true
5,MTH_Education,WSH_WaterTreated,true
6,GEO_Region,CUL_Religion,true
7,WSH_ImprovedToilet,WSH_WashWithAgent,true
8,IMM_Measles,DIA_HadDiarrhoea,true
9,KNW_WatchTV,FP_ModernMethod,true
10,IMM_VitaminA1,IMM_Measles,true
11,ECO_WealthQuintile,DEL_SmallBaby,true
12,IMM_Diptheria,IMM_Measles,true
13,WSH_WaterTreated,DIA_HadDiarrhoea,true
14,IMM_VitaminA1,CUL_LanguageGroup,false
15,FP_ModernMethod,DEL_SmallBaby,false
16,GEO_Region,DEL_SmallBaby,false
17,IMM_Measles,SRV_Near,false
18,WSH_ImprovedWaterSource,KNW_WatchTV,false
19,MTH_MaternalAge,WSH_SafeStoolDisposal,false
20,MTH_MaternalAge,SRV_OKAlone,false
21,HOU_ModernWallMaterial,MTH_MaternalAge,false
22,HOU_CookingFuel,HOU_ModernWallMaterial,false
23,WSH_WashWithAgent,MTH_MaternalAge,false
24,HOU_ModernWallMaterial,IMM_Diptheria,false
25,CUL_Religion,WSH_WaterTreated,false
26,MTH_Education,FP_ModernMethod,false
27,CUL_Religion,WSH_ImprovedWaterSource,false
28,SRV_Near,CUL_LanguageGroup,false
29,BF_BottleFeeding,CUL_Religion,false
30,MTH_Education,BF_BreastfedMonths,false
31,WSH_WashWithAgent,FP_ModernMethod,false
32,CHI_Age,SRV_Near,false
33,CUL_LanguageGroup,CHI_Age,false
34,WSH_WaterTreated,CHI_Age,false
35,HOU_CookingFuel,WSH_SafeStoolDisposal,false
36,WSH_ImprovedToilet,ECO_WealthQuintile,false
37,BF_EarlyBreastfeeding,HOU_CookingFuel,false
38,KNW_WatchTV,CUL_Religion,false
39,IMM_Diptheria,CHI_Weight4Height,false
40,CHI_Weight4Height,FP_ModernMethod,false
41,BF_BottleFeeding,CHI_Age,false
