ID,Parent,Child,TrueOrFalse
0,ECO_WealthQuintile,SRV_Near,true
1,ECO_WealthQuintile,BF_BreastfedMonths,true
2,ECO_WealthQuintile,MTH_Education,true
3,HOU_CookingFuel,WSH_WaterTreated,true
4,MTH_Education,BF_BottleFeeding,true
5,WSH_ImprovedToilet,WSH_ImprovedWaterSource,true
6,CHI_Age,IMM_Measles,true
7,ECO_WealthQuintile,SRV_OKAlone,true
8,CHI_Age,BF_BottleFeeding,true
9,BF_BottleFeeding,DIA_HadDiarrhoea,true
10,WSH_SafeStoolDisposal,DIA_HadDiarrhoea,true
11,IMM_VitaminA1,IMM_Measles,true
12,GEO_Region,CUL_Religion,true
13,WSH_ImprovedToilet,WSH_WashWithAgent,true
14,IMM_Measles,DIA_HadDiarrhoea,true
15,ECO_WealthQuintile,BF_BottleFeeding,true
16,CUL_LanguageGroup,HOU_ModernWallMaterial,true
17,MTH_Education,IMM_Measles,true
18,GEO_Region,BF_BottleFeeding,true
19,MTH_Education,IMM_Diptheria,true
20,GEO_Region,BF_EarlyBreastfeeding,true
21,MTH_Education,IMM_VitaminA1,true
22,KNW_WatchTV,IMM_Measles,true
23,KNW_WatchTV,IMM_VitaminA1,true
24,CUL_LanguageGroup,MTH_Education,true
25,WSH_ImprovedToilet,WSH_SafeStoolDisposal,true
26,SRV_Near,DEL_SmallBaby,true
27,CUL_LanguageGroup,BF_EarlyBreastfeeding,true
28,CHI_Age,IMM_VitaminA1,true
29,MTH_Education,SRV_Near,true
30,ECO_WealthQuintile,WSH_WashWithAgent,true
31,ECO_WealthQuintile,HOU_ModernWallMaterial,true
32,CUL_Religion,BF_BreastfedMonths,true
33,GEO_Region,WSH_ImprovedToilet,true
34,IMM_Diptheria,WSH_WashWithAgent,false
35,WSH_WashWithAgent,IMM_VitaminA1,false
36,DIA_HadDiarrhoea,WSH_SafeStoolDisposal,false
37,CHI_Weight4Height,IMM_Diptheria,false
38,BF_BottleFeeding,FP_ModernMethod,false
39,CHI_Age,HOU_ModernWallMaterial,false
40,SRV_OKAlone,BF_BreastfedMonths,false
41,CHI_Age,ECO_WealthQuintile,false
42,DEL_SmallBaby,WSH_WashWithAgent,false
43,IMM_Measles,SRV_Near,false
44,IMM_VitaminA1,WSH_WashWithAgent,false
45,CHI_Weight4Height,MTH_Education,false
46,BF_BreastfedMonths,IMM_Measles,false
47,WSH_ImprovedWaterSource,WSH_SafeStoolDisposal,false
48,MTH_Education,FP_ModernMethod,false
49,IMM_VitaminA1,ECO_WealthQuintile,false
50,BF_BreastfedMonths,IMM_VitaminA1,false
51,IMM_Measles,BF_BottleFeeding,false
52,WSH_WaterTreated,WSH_ImprovedWaterSource,false
53,WSH_WashWithAgent,WSH_WaterTreated,false
54,WSH_WashWithAgent,WSH_SafeStoolDisposal,false
55,MTH_Education,BF_EarlyBreastfeeding,false
56,MTH_MaternalAge,CHI_Weight4Height,false
57,HOU_ModernWallMaterial,WSH_ImprovedToilet,false
58,FP_BirthsLast5Yrs,BF_EarlyBreastfeeding,false
59,BF_BottleFeeding,HOU_CookingFuel,false
60,BF_EarlyBreastfeeding,IMM_Diptheria,false
61,WSH_ImprovedWaterSource,FP_ModernMethod,false
62,MTH_Education,GEO_Region,false
63,GEO_Region,FP_BirthsLast5Yrs,false
64,IMM_Diptheria,WSH_SafeStoolDisposal,false
65,WSH_WaterTreated,HOU_ModernWallMaterial,false
66,FP_BirthsLast5Yrs,HOU_ModernWallMaterial,false
67,IMM_Diptheria,SRV_OKAlone,false
