ID,Parent,Child,TrueOrFalse
0,KNW_WatchTV,IMM_Measles,true
1,IMM_Diptheria,IMM_Measles,true
2,MTH_Education,IMM_Diptheria,true
3,KNW_WatchTV,IMM_Diptheria,true
4,MTH_Education,SRV_Near,true
5,GEO_Region,CUL_Religion,true
6,ECO_WealthQuintile,CHI_Weight4Height,true
7,CHI_Age,IMM_Measles,true
8,WSH_ImprovedToilet,WSH_ImprovedWaterSource,true
9,CHI_Age,IMM_Diptheria,true
10,ECO_WealthQuintile,BF_BreastfedMonths,true
11,GEO_Region,CUL_LanguageGroup,true
12,CHI_Age,BF_BottleFeeding,true
13,ECO_WealthQuintile,HOU_ModernWallMaterial,true
14,CUL_LanguageGroup,HOU_ModernWallMaterial,true
15,WSH_WashWithAgent,DIA_HadDiarrhoea,true
16,ECO_WealthQuintile,SRV_Near,true
17,CHI_Age,IMM_VitaminA1,true
18,IMM_VitaminA1,IMM_Measles,true
19,MTH_MaternalAge,CHI_Age,true
20,ECO_WealthQuintile,KNW_WatchTV,true
21,CUL_LanguageGroup,BF_EarlyBreastfeeding,true
22,GEO_Region,WSH_ImprovedWaterSource,true
23,CUL_LanguageGroup,ECO_WealthQuintile,true
24,SRV_Near,SRV_OKAlone,true
25,MTH_Education,IMM_Measles,true
26,ECO_WealthQuintile,WSH_SafeStoolDisposal,true
27,WSH_ImprovedToilet,WSH_WashWithAgent,true
28,SRV_Near,DEL_SmallBaby,true
29,ECO_WealthQuintile,FP_BirthsLast5Yrs,true
30,ECO_WealthQuintile,MTH_Education,true
31,GEO_Region,ECO_WealthQuintile,true
32,CUL_LanguageGroup,MTH_Education,true
33,CUL_Religion,BF_BreastfedMonths,true
34,KNW_WatchTV,BF_BreastfedMonths,false
35,WSH_ImprovedWaterSource,FP_BirthsLast5Yrs,false
36,BF_BreastfedMonths,WSH_ImprovedWaterSource,false
37,ECO_WealthQuintile,WSH_WaterTreated,false
38,WSH_ImprovedToilet,CUL_Religion,false
39,GEO_Region,FP_ModernMethod,false
40,DEL_SmallBaby,DIA_HadDiarrhoea,false
41,WSH_WashWithAgent,CHI_Age,false
42,CUL_Religion,SRV_Near,false
43,SRV_Near,KNW_WatchTV,false
44,WSH_ImprovedToilet,MTH_MaternalAge,false
45,WSH_SafeStoolDisposal,MTH_Education,false
46,DEL_SmallBaby,WSH_ImprovedToilet,false
47,SRV_Near,BF_BreastfedMonths,false
48,BF_BreastfedMonths,SRV_Near,false
49,IMM_Measles,DEL_SmallBaby,false
50,IMM_Measles,IMM_Diptheria,false
51,IMM_VitaminA1,SRV_OKAlone,false
52,WSH_WashWithAgent,WSH_WaterTreated,false
53,BF_BreastfedMonths,IMM_Measles,false
54,IMM_Diptheria,WSH_WashWithAgent,false
55,WSH_SafeStoolDisposal,ECO_WealthQuintile,false
56,BF_BottleFeeding,CHI_Weight4Height,false
57,IMM_Measles,WSH_ImprovedWaterSource,false
58,HOU_CookingFuel,BF_BreastfedMonths,false
59,CUL_Religion,CHI_Age,false
60,CHI_Age,BF_EarlyBreastfeeding,false
61,KNW_WatchTV,WSH_WaterTreated,false
62,IMM_VitaminA1,MTH_Education,false
63,FP_ModernMethod,IMM_VitaminA1,false
64,GEO_Region,IMM_VitaminA1,false
65,WSH_WaterTreated,IMM_Diptheria,false
66,IMM_VitaminA1,ECO_WealthQuintile,false
67,FP_ModernMethod,HOU_CookingFuel,false
