ID,Parent,Child,TrueOrFalse
0,IMM_Diptheria,IMM_Measles,true
1,FP_BirthsLast5Yrs,CHI_Age,true
2,GEO_Region,BF_EarlyBreastfeeding,true
3,MTH_Education,KNW_WatchTV,true
4,CHI_Age,IMM_Measles,true
5,SRV_Near,DEL_SmallBaby,true
6,ECO_WealthQuintile,CHI_Weight4Height,true
7,ECO_WealthQuintile,DEL_SmallBaby,true
8,DEL_SmallBaby,CHI_Weight4Height,true
9,ECO_WealthQuintile,KNW_WatchTV,true
10,GEO_Region,BF_BottleFeeding,true
11,BF_EarlyBreastfeeding,DIA_HadDiarrhoea,true
12,ECO_WealthQuintile,BF_BreastfedMonths,true
13,GEO_Region,CUL_Religion,true
14,FP_ModernMethod,DEL_SmallBaby,false
15,MTH_Education,BF_EarlyBreastfeeding,false
16,CUL_LanguageGroup,MTH_MaternalAge,false
17,MTH_MaternalAge,CUL_Religion,false
18,BF_BottleFeeding,GEO_Region,false
19,GEO_Region,KNW_WatchTV,false
20,CHI_Weight4Height,MTH_MaternalAge,false
21,HOU_ModernWallMaterial,WSH_SafeStoolDisposal,false
22,WSH_ImprovedToilet,IMM_Diptheria,false
23,DIA_HadDiarrhoea,SRV_Near,false
24,CUL_Religion,ECO_WealthQuintile,false
25,ECO_WealthQuintile,BF_EarlyBreastfeeding,false
26,FP_BirthsLast5Yrs,SRV_Near,false
27,HOU_ModernWallMaterial,WSH_WashWithAgent,false
28,DEL_SmallBaby,HOU_CookingFuel,false
29,DIA_HadDiarrhoea,IMM_Measles,false
30,CHI_Weight4Height,SRV_Near,false
31,FP_BirthsLast5Yrs,MTH_Education,false
32,WSH_WashWithAgent,CHI_Weight4Height,false
33,CUL_Religion,IMM_VitaminA1,false
34,WSH_WashWithAgent,GEO_Region,false
35,CUL_LanguageGroup,DIA_HadDiarrhoea,false
36,GEO_Region,MTH_MaternalAge,false
37,ECO_WealthQuintile,CHI_Age,false
38,SRV_Near,GEO_Region,false
39,DEL_SmallBaby,KNW_WatchTV,false
40,FP_BirthsLast5Yrs,DEL_SmallBaby,false
41,IMM_Diptheria,BF_EarlyBreastfeeding,false
