ID,Parent,Child,TrueOrFalse
0,ECO_WealthQuintile,BF_BreastfedMonths,true
1,ECO_WealthQuintile,SRV_OKAlone,true
2,DEL_SmallBaby,CHI_Weight4Height,true
3,WSH_ImprovedWaterSource,WSH_WaterTreated,true
4,CHI_Age,IMM_VitaminA1,true
5,CUL_LanguageGroup,WSH_ImprovedWaterSource,true
6,MTH_Education,IMM_Measles,true
7,GEO_Region,BF_EarlyBreastfeeding,true
8,KNW_WatchTV,IMM_VitaminA1,true
9,CHI_Age,IMM_Diptheria,true
10,ECO_WealthQuintile,FP_BirthsLast5Yrs,true
11,MTH_Education,WSH_WaterTreated,true
12,BF_BreastfedMonths,DIA_HadDiarrhoea,true
13,ECO_WealthQuintile,BF_BottleFeeding,true
14,CHI_Age,HOU_ModernWallMaterial,false
15,ECO_WealthQuintile,DIA_HadDiarrhoea,false
16,DIA_HadDiarrhoea,CUL_LanguageGroup,false
17,DIA_HadDiarrhoea,HOU_ModernWallMaterial,false
18,FP_BirthsLast5Yrs,WSH_WaterTreated,false
19,HOU_ModernWallMaterial,BF_BreastfedMonths,false
20,WSH_ImprovedWaterSource,CUL_LanguageGroup,false
21,CUL_LanguageGroup,BF_BreastfedMonths,false
22,HOU_CookingFuel,DEL_SmallBaby,false
23,SRV_OKAlone,MTH_Education,false
24,WSH_SafeStoolDisposal,MTH_Education,false
25,SRV_Near,GEO_Region,false
26,WSH_WashWithAgent,WSH_SafeStoolDisposal,false
27,IMM_Diptheria,HOU_ModernWallMaterial,false
