ID,Parent,Child,TrueOrFalse
0,GEO_Region,WSH_ImprovedToilet,true
1,CHI_Age,BF_BottleFeeding,true
2,HOU_CookingFuel,WSH_WaterTreated,true
3,ECO_WealthQuintile,WSH_ImprovedToilet,true
4,WSH_ImprovedToilet,WSH_WashWithAgent,true
5,ECO_WealthQuintile,HOU_ModernWallMaterial,true
6,GEO_Region,BF_BottleFeeding,true
7,MTH_MaternalAge,FP_ModernMethod,true
8,CHI_Age,BF_BreastfedMonths,true
9,CUL_LanguageGroup,BF_EarlyBreastfeeding,true
10,ECO_WealthQuintile,KNW_WatchTV,true
11,WSH_SafeStoolDisposal,DIA_HadDiarrhoea,true
12,ECO_WealthQuintile,BF_BottleFeeding,true
13,ECO_WealthQuintile,WSH_ImprovedWaterSource,true
14,KNW_WatchTV,SRV_Near,false
15,CUL_LanguageGroup,IMM_VitaminA1,false
16,IMM_Diptheria,BF_BottleFeeding,false
17,WSH_SafeStoolDisposal,ECO_WealthQuintile,false
18,BF_BreastfedMonths,WSH_WaterTreated,false
19,FP_BirthsLast5Yrs,WSH_SafeStoolDisposal,false
20,ECO_WealthQuintile,IMM_Measles,false
21,SRV_Near,FP_ModernMethod,false
22,WSH_SafeStoolDisposal,IMM_Diptheria,false
23,WSH_ImprovedWaterSource,KNW_WatchTV,false
24,IMM_Diptheria,FP_BirthsLast5Yrs,false
25,BF_EarlyBreastfeeding,SRV_OKAlone,false
26,IMM_Measles,MTH_Education,false
27,HOU_CookingFuel,BF_EarlyBreastfeeding,false
