ID,Parent,Child,TrueOrFalse
0,MTH_Education,SRV_Near,true
1,WSH_SafeStoolDisposal,DIA_HadDiarrhoea,true
2,ECO_WealthQuintile,BF_BreastfedMonths,true
3,SRV_Near,SRV_OKAlone,true
4,MTH_Education,BF_BottleFeeding,true
5,ECO_WealthQuintile,HOU_CookingFuel,true
6,CUL_LanguageGroup,FP_BirthsLast5Yrs,true
7,BF_BreastfedMonths,DIA_HadDiarrhoea,true
8,WSH_ImprovedToilet,WSH_SafeStoolDisposal,true
9,HOU_CookingFuel,WSH_WaterTreated,true
10,ECO_WealthQuintile,WSH_SafeStoolDisposal,true
11,GEO_Region,CUL_LanguageGroup,true
12,ECO_WealthQuintile,DEL_SmallBaby,true
13,CHI_Age,IMM_VitaminA1,true
14,WSH_ImprovedWaterSource,WSH_WaterTreated,true
15,MTH_MaternalAge,FP_ModernMethod,true
16,CHI_Age,BF_BreastfedMonths,true
17,MTH_Education,IMM_VitaminA1,true
18,IMM_VitaminA1,IMM_Measles,true
19,BF_BottleFeeding,DIA_HadDiarrhoea,true
20,MTH_MaternalAge,CHI_Age,true
21,FP_ModernMethod,FP_BirthsLast5Yrs,true
22,WSH_WashWithAgent,DIA_HadDiarrhoea,true
23,MTH_Education,KNW_WatchTV,true
24,GEO_Region,WSH_ImprovedWaterSource,true
25,IMM_Diptheria,IMM_Measles,true
26,ECO_WealthQuintile,WSH_WashWithAgent,true
27,CHI_Age,IMM_Measles,true
28,CUL_LanguageGroup,HOU_ModernWallMaterial,true
29,ECO_WealthQuintile,BF_BottleFeeding,true
30,ECO_WealthQuintile,FP_BirthsLast5Yrs,true
31,SRV_Near,DEL_SmallBaby,true
32,MTH_Education,IMM_Measles,true
33,GEO_Region,BF_EarlyBreastfeeding,true
34,WSH_SafeStoolDisposal,IMM_Diptheria,false
35,HOU_CookingFuel,CUL_LanguageGroup,false
36,MTH_MaternalAge,BF_BottleFeeding,false
37,CUL_LanguageGroup,BF_BreastfedMonths,false
38,DIA_HadDiarrhoea,MTH_Education,false
39,IMM_Diptheria,HOU_CookingFuel,false
40,MTH_MaternalAge,FP_BirthsLast5Yrs,false
41,HOU_CookingFuel,DIA_HadDiarrhoea,false
42,WSH_WaterTreated,BF_EarlyBreastfeeding,false
43,HOU_ModernWallMaterial,KNW_WatchTV,false
44,FP_ModernMethod,CUL_Religion,false
45,WSH_ImprovedToilet,MTH_Education,false
46,IMM_VitaminA1,MTH_Education,false
47,WSH_ImprovedWaterSource,CUL_Religion,false
48,IMM_VitaminA1,FP_BirthsLast5Yrs,false
49,HOU_ModernWallMaterial,WSH_WashWithAgent,false
50,SRV_OKAlone,DIA_HadDiarrhoea,false
51,SRV_Near,BF_BreastfedMonths,false
52,HOU_CookingFuel,ECO_WealthQuintile,false
53,DIA_HadDiarrhoea,WSH_WaterTreated,false
54,BF_BottleFeeding,GEO_Region,false
55,CHI_Age,BF_EarlyBreastfeeding,false
56,WSH_ImprovedWaterSource,CHI_Weight4Height,false
57,IMM_Measles,SRV_OKAlone,false
58,WSH_ImprovedWaterSource,MTH_Education,false
59,GEO_Region,FP_BirthsLast5Yrs,false
60,WSH_ImprovedToilet,MTH_MaternalAge,false
61,BF_BreastfedMonths,WSH_WashWithAgent,false
62,DIA_HadDiarrhoea,BF_BottleFeeding,false
63,MTH_MaternalAge,WSH_SafeStoolDisposal,false
64,WSH_WashWithAgent,BF_BreastfedMonths,false
65,CHI_Weight4Height,WSH_WashWithAgent,false
66,IMM_Measles,ECO_WealthQuintile,false
67,IMM_Diptheria,MTH_Education,false
