ID,Parent,Child,TrueOrFalse
0,WSH_ImprovedToilet,WSH_WashWithAgent,true
1,IMM_VitaminA1,IMM_Measles,true
2,CUL_LanguageGroup,HOU_ModernWallMaterial,true
3,HOU_CookingFuel,WSH_WaterTreated,true
4,WSH_ImprovedToilet,WSH_ImprovedWaterSource,true
5,CUL_LanguageGroup,HOU_CookingFuel,true
6,FP_BirthsLast5Yrs,CHI_Age,true
7,WSH_WashWithAgent,DIA_HadDiarrhoea,true
8,ECO_WealthQuintile,WSH_SafeStoolDisposal,true
9,CUL_Religion,BF_BreastfedMonths,true
10,CUL_LanguageGroup,WSH_ImprovedWaterSource,true
11,ECO_WealthQuintile,KNW_WatchTV,true
12,CHI_Age,BF_BottleFeeding,true
13,GEO_Region,CUL_Religion,true
14,IMM_Measles,SRV_OKAlone,false
15,WSH_ImprovedWaterSource,MTH_Education,false
16,GEO_Region,FP_BirthsLast5Yrs,false
17,WSH_ImprovedToilet,MTH_MaternalAge,false
18,MTH_MaternalAge,FP_BirthsLast5Yrs,false
19,BF_BreastfedMonths,WSH_WashWithAgent,false
20,DIA_HadDiarrhoea,BF_BottleFeeding,false
21,MTH_MaternalAge,WSH_SafeStoolDisposal,false
22,WSH_WashWithAgent,BF_BreastfedMonths,false
23,CHI_Weight4Height,WSH_WashWithAgent,false
24,IMM_Measles,ECO_WealthQuintile,false
25,IMM_Diptheria,MTH_Education,false
26,MTH_Education,FP_ModernMethod,false
27,CUL_Religion,WSH_ImprovedWaterSource,false
28,IMM_VitaminA1,HOU_ModernWallMaterial,false
29,GEO_Region,BF_BreastfedMonths,false
30,BF_BottleFeeding,DEL_SmallBaby,false
31,FP_BirthsLast5Yrs,WSH_SafeStoolDisposal,false
32,GEO_Region,IMM_Measles,false
33,IMM_Measles,MTH_MaternalAge,false
34,CHI_Age,KNW_WatchTV,false
35,KNW_WatchTV,CUL_Religion,false
36,WSH_ImprovedWaterSource,BF_EarlyBreastfeeding,false
37,MTH_MaternalAge,IMM_VitaminA1,false
38,MTH_MaternalAge,DEL_SmallBaby,false
39,SRV_OKAlone,BF_BottleFeeding,false
40,KNW_WatchTV,WSH_WaterTreated,false
41,WSH_WashWithAgent,MTH_Education,false
