ID,Parent,Child,TrueOrFalse
0,CUL_LanguageGroup,HOU_ModernWallMaterial,true
1,GEO_Region,BF_BottleFeeding,true
2,ECO_WealthQuintile,BF_BreastfedMonths,true
3,ECO_WealthQuintile,WSH_WashWithAgent,true
4,CUL_LanguageGroup,WSH_ImprovedWaterSource,true
5,WSH_ImprovedToilet,WSH_SafeStoolDisposal,true
6,GEO_Region,BF_EarlyBreastfeeding,true
7,FP_ModernMethod,FP_BirthsLast5Yrs,true
8,ECO_WealthQuintile,BF_BottleFeeding,true
9,ECO_WealthQuintile,SRV_Near,true
10,IMM_Measles,DIA_HadDiarrhoea,true
11,ECO_WealthQuintile,KNW_WatchTV,true
12,GEO_Region,ECO_WealthQuintile,true
13,MTH_Education,IMM_Diptheria,true
14,BF_BreastfedMonths,CHI_Age,false
15,BF_BottleFeeding,IMM_VitaminA1,false
16,DEL_SmallBaby,FP_ModernMethod,false
17,BF_EarlyBreastfeeding,HOU_ModernWallMaterial,false
18,WSH_WashWithAgent,CUL_Religion,false
19,FP_ModernMethod,CHI_Age,false
20,SRV_OKAlone,FP_ModernMethod,false
21,GEO_Region,IMM_Diptheria,false
22,FP_BirthsLast5Yrs,WSH_WaterTreated,false
23,DIA_HadDiarrhoea,DEL_SmallBaby,false
24,CHI_Age,SRV_OKAlone,false
25,WSH_WaterTreated,CHI_Age,false
26,CUL_Religion,FP_BirthsLast5Yrs,false
27,CUL_Religion,CHI_Age,false
