ID,Parent,Child,TrueOrFalse
0,KNW_WatchTV,IMM_Measles,true
1,SRV_Near,SRV_OKAlone,true
2,WSH_ImprovedToilet,WSH_ImprovedWaterSource,true
3,BF_BottleFeeding,DIA_HadDiarrhoea,true
4,CHI_Age,IMM_VitaminA1,true
5,CUL_LanguageGroup,MTH_Education,true
6,ECO_WealthQuintile,MTH_Education,true
7,MTH_MaternalAge,CHI_Age,true
8,BF_EarlyBreastfeeding,DIA_HadDiarrhoea,true
9,IMM_Measles,DIA_HadDiarrhoea,true
10,MTH_Education,IMM_VitaminA1,true
11,WSH_ImprovedToilet,WSH_SafeStoolDisposal,true
12,CUL_LanguageGroup,BF_EarlyBreastfeeding,true
13,IMM_VitaminA1,IMM_Measles,true
14,FP_ModernMethod,DEL_SmallBaby,false
15,SRV_Near,WSH_WashWithAgent,false
16,BF_EarlyBreastfeeding,HOU_CookingFuel,false
17,WSH_ImprovedToilet,IMM_VitaminA1,false
18,DIA_HadDiarrhoea,CUL_LanguageGroup,false
19,WSH_WaterTreated,HOU_ModernWallMaterial,false
20,IMM_Diptheria,WSH_WashWithAgent,false
21,WSH_WashWithAgent,IMM_VitaminA1,false
22,DIA_HadDiarrhoea,WSH_SafeStoolDisposal,false
23,CHI_Weight4Height,IMM_Diptheria,false
24,BF_BottleFeeding,FP_ModernMethod,false
25,CHI_Age,HOU_ModernWallMaterial,false
26,SRV_OKAlone,BF_BreastfedMonths,false
27,CHI_Age,ECO_WealthQuintile,false
