ID,Parent,Child,TrueOrFalse
0,ECO_WealthQuintile,HOU_CookingFuel,true
1,WSH_ImprovedWaterSource,DIA_HadDiarrhoea,true
2,CUL_LanguageGroup,BF_EarlyBreastfeeding,true
3,WSH_ImprovedToilet,WSH_WashWithAgent,true
4,ECO_WealthQuintile,HOU_ModernWallMaterial,true
5,CUL_LanguageGroup,FP_BirthsLast5Yrs,true
6,MTH_Education,SRV_Near,true
7,ECO_WealthQuintile,SRV_OKAlone,true
8,CUL_LanguageGroup,HOU_CookingFuel,true
9,GEO_Region,CUL_LanguageGroup,true
10,ECO_WealthQuintile,MTH_Education,true
11,ECO_WealthQuintile,WSH_ImprovedToilet,true
12,MTH_Education,BF_BottleFeeding,true
13,KNW_WatchTV,FP_ModernMethod,true
14,WSH_WashWithAgent,ECO_WealthQuintile,false
15,HOU_ModernWallMaterial,FP_ModernMethod,false
16,WSH_ImprovedToilet,BF_BreastfedMonths,false
17,MTH_Education,FP_BirthsLast5Yrs,false
18,WSH_WashWithAgent,DEL_SmallBaby,false
19,WSH_WaterTreated,WSH_SafeStoolDisposal,false
20,CHI_Age,SRV_Near,false
21,WSH_WaterTreated,HOU_ModernWallMaterial,false
22,WSH_ImprovedWaterSource,GEO_Region,false
23,FP_ModernMethod,CHI_Weight4Height,false
24,SRV_Near,IMM_Measles,false
25,WSH_WashWithAgent,MTH_Education,false
26,IMM_Measles,CHI_Age,false
27,IMM_Diptheria,CUL_Religion,false
