ID,Parent,Child,TrueOrFalse
0,ECO_WealthQuintile,BF_BreastfedMonths,true
1,CHI_Age,IMM_Measles,true
2,CUL_LanguageGroup,ECO_WealthQuintile,true
3,FP_ModernMethod,FP_BirthsLast5Yrs,true
4,ECO_WealthQuintile,KNW_WatchTV,true
5,WSH_WashWithAgent,DIA_HadDiarrhoea,true
6,ECO_WealthQuintile,HOU_CookingFuel,true
7,ECO_WealthQuintile,SRV_Near,true
8,CUL_LanguageGroup,HOU_ModernWallMaterial,true
9,MTH_Education,IMM_VitaminA1,true
10,WSH_ImprovedWaterSource,WSH_WaterTreated,true
11,KNW_WatchTV,FP_ModernMethod,true
12,WSH_WaterTreated,DIA_HadDiarrhoea,true
13,GEO_Region,CUL_LanguageGroup,true
14,CUL_LanguageGroup,CHI_Weight4Height,false
15,MTH_MaternalAge,WSH_ImprovedWaterSource,false
16,BF_EarlyBreastfeeding,BF_BreastfedMonths,false
17,CHI_Age,DIA_HadDiarrhoea,false
18,GEO_Region,WSH_WashWithAgent,false
19,GEO_Region,IMM_Measles,false
20,SRV_Near,WSH_SafeStoolDisposal,false
21,BF_BreastfedMonths,FP_ModernMethod,false
22,HOU_CookingFuel,FP_ModernMethod,false
23,IMM_Measles,HOU_CookingFuel,false
24,WSH_SafeStoolDisposal,HOU_ModernWallMaterial,false
25,CHI_Weight4Height,ECO_WealthQuintile,false
26,DIA_HadDiarrhoea,WSH_SafeStoolDisposal,false
27,SRV_OKAlone,BF_BottleFeeding,false
