ID,Parent,Child,TrueOrFalse
0,WSH_ImprovedWaterSource,WSH_WaterTreated,true
1,WSH_ImprovedToilet,WSH_SafeStoolDisposal,true
2,CUL_LanguageGroup,WSH_ImprovedWaterSource,true
3,DEL_SmallBaby,CHI_Weight4Height,true
4,BF_BreastfedMonths,DIA_HadDiarrhoea,true
5,WSH_ImprovedWaterSource,DIA_HadDiarrhoea,true
6,FP_BirthsLast5Yrs,CHI_Age,true
7,ECO_WealthQuintile,HOU_CookingFuel,true
8,ECO_WealthQuintile,BF_BottleFeeding,true
9,CUL_LanguageGroup,ECO_WealthQuintile,true
10,MTH_MaternalAge,FP_ModernMethod,true
11,CHI_Age,BF_BottleFeeding,true
12,MTH_Education,IMM_Measles,true
13,SRV_Near,SRV_OKAlone,true
14,CUL_Religion,MTH_MaternalAge,false
15,WSH_ImprovedWaterSource,KNW_WatchTV,false
16,GEO_Region,KNW_WatchTV,false
17,HOU_CookingFuel,MTH_Education,false
18,BF_EarlyBreastfeeding,WSH_ImprovedWaterSource,false
19,FP_BirthsLast5Yrs,IMM_Diptheria,false
20,BF_BottleFeeding,CHI_Weight4Height,false
21,IMM_Diptheria,WSH_WashWithAgent,false
22,WSH_SafeStoolDisposal,SRV_Near,false
23,DIA_HadDiarrhoea,WSH_WaterTreated,false
24,BF_EarlyBreastfeeding,IMM_VitaminA1,false
25,WSH_SafeStoolDisposal,WSH_WaterTreated,false
26,CHI_Weight4Height,DIA_HadDiarrhoea,false
27,HOU_ModernWallMaterial,WSH_ImprovedWaterSource,false
28,HOU_ModernWallMaterial,ECO_WealthQuintile,false
29,FP_BirthsLast5Yrs,WSH_WaterTreated,false
30,IMM_Measles,FP_ModernMethod,false
31,WSH_WashWithAgent,IMM_VitaminA1,false
32,WSH_WaterTreated,WSH_ImprovedToilet,false
33,SRV_OKAlone,CUL_LanguageGroup,false
34,CUL_Religion,SRV_Near,false
35,CHI_Age,GEO_Region,false
36,DIA_HadDiarrhoea,ECO_WealthQuintile,false
37,DEL_SmallBaby,SRV_OKAlone,false
38,WSH_ImprovedWaterSource,FP_ModernMethod,false
39,MTH_MaternalAge,IMM_Diptheria,false
40,BF_BottleFeeding,FP_BirthsLast5Yrs,false
41,HOU_ModernWallMaterial,FP_ModernMethod,false
