ID,Parent,Child,TrueOrFalse
0,CUL_LanguageGroup,HOU_ModernWallMaterial,true
1,KNW_WatchTV,IMM_Measles,true
2,HOU_CookingFuel,WSH_WaterTreated,true
3,MTH_Education,IMM_Diptheria,true
4,CHI_Age,IMM_Diptheria,true
5,MTH_Education,IMM_VitaminA1,true
6,CHI_Age,IMM_Measles,true
7,ECO_WealthQuintile,WSH_SafeStoolDisposal,true
8,GEO_Region,BF_BottleFeeding,true
9,ECO_WealthQuintile,MTH_Education,true
10,ECO_WealthQuintile,WSH_WashWithAgent,true
11,WSH_WashWithAgent,DIA_HadDiarrhoea,true
12,IMM_Diptheria,IMM_Measles,true
13,GEO_Region,CUL_LanguageGroup,true
14,DEL_SmallBaby,WSH_ImprovedToilet,false
15,SRV_Near,BF_BreastfedMonths,false
16,BF_BreastfedMonths,SRV_Near,false
17,IMM_Measles,DEL_SmallBaby,false
18,IMM_Measles,IMM_Diptheria,false
19,IMM_VitaminA1,SRV_OKAlone,false
20,WSH_WashWithAgent,WSH_WaterTreated,false
21,BF_BreastfedMonths,IMM_Measles,false
22,IMM_Diptheria,WSH_WashWithAgent,false
23,WSH_SafeStoolDisposal,ECO_WealthQuintile,false
24,BF_BottleFeeding,CHI_Weight4Height,false
25,GEO_Region,FP_ModernMethod,false
26,IMM_Measles,WSH_ImprovedWaterSource,false
27,HOU_CookingFuel,BF_BreastfedMonths,false
