ID,Parent,Child,TrueOrFalse
0,ECO_WealthQuintile,HOU_CookingFuel,true
1,CUL_LanguageGroup,FP_BirthsLast5Yrs,true
2,ECO_WealthQuintile,KNW_WatchTV,true
3,KNW_WatchTV,IMM_VitaminA1,true
4,MTH_Education,WSH_WaterTreated,true
5,KNW_WatchTV,FP_ModernMethod,true
6,CHI_Age,IMM_Diptheria,true
7,ECO_WealthQuintile,SRV_OKAlone,true
8,ECO_WealthQuintile,WSH_ImprovedWaterSource,true
9,WSH_SafeStoolDisposal,DIA_HadDiarrhoea,true
10,MTH_Education,IMM_VitaminA1,true
11,SRV_Near,DEL_SmallBaby,true
12,CHI_Age,IMM_VitaminA1,true
13,KNW_WatchTV,IMM_Diptheria,true
14,WSH_WaterTreated,SRV_Near,false
15,WSH_ImprovedWaterSource,BF_BottleFeeding,false
16,IMM_Measles,FP_BirthsLast5Yrs,false
17,WSH_WaterTreated,WSH_ImprovedToilet,false
18,CUL_LanguageGroup,WSH_WaterTreated,false
19,CUL_LanguageGroup,GEO_Region,false
20,HOU_CookingFuel,IMM_VitaminA1,false
21,IMM_Diptheria,WSH_SafeStoolDisposal,false
22,IMM_Diptheria,MTH_MaternalAge,false
23,WSH_ImprovedWaterSource,IMM_VitaminA1,false
24,WSH_SafeStoolDisposal,CHI_Age,false
25,FP_BirthsLast5Yrs,SRV_Near,false
26,IMM_Diptheria,BF_EarlyBreastfeeding,false
27,CUL_LanguageGroup,DIA_HadDiarrhoea,false
