ID,Parent,Child,TrueOrFalse
0,ECO_WealthQuintile,HOU_CookingFuel,true
1,CHI_Age,BF_BreastfedMonths,true
2,IMM_Measles,DIA_HadDiarrhoea,true
3,WSH_ImprovedWaterSource,DIA_HadDiarrhoea,true
4,CUL_LanguageGroup,HOU_CookingFuel,true
5,CHI_Age,BF_BottleFeeding,true
6,ECO_WealthQuintile,WSH_WashWithAgent,true
7,IMM_Diptheria,IMM_Measles,true
8,DEL_SmallBaby,CHI_Weight4Height,true
9,BF_BottleFeeding,DIA_HadDiarrhoea,true
10,KNW_WatchTV,IMM_Diptheria,true
11,WSH_ImprovedWaterSource,WSH_WaterTreated,true
12,MTH_MaternalAge,CHI_Age,true
13,MTH_Education,IMM_VitaminA1,true
14,DIA_HadDiarrhoea,KNW_WatchTV,false
15,CUL_LanguageGroup,CHI_Age,false
16,DEL_SmallBaby,HOU_ModernWallMaterial,false
17,FP_BirthsLast5Yrs,GEO_Region,false
18,DIA_HadDiarrhoea,WSH_SafeStoolDisposal,false
19,SRV_OKAlone,MTH_Education,false
20,SRV_Near,FP_BirthsLast5Yrs,false
21,IMM_Measles,SRV_Near,false
22,BF_EarlyBreastfeeding,IMM_Measles,false
23,DEL_SmallBaby,WSH_WashWithAgent,false
24,CUL_LanguageGroup,CUL_Religion,false
25,IMM_Diptheria,SRV_Near,false
26,WSH_WaterTreated,MTH_Education,false
27,HOU_ModernWallMaterial,DEL_SmallBaby,false
