ID,Variable1,Dependency,Variable2
1,BF_BottleFeeding,->,CHI_Age
2,BF_BottleFeeding,->,HOU_ModernWallMaterial
3,BF_EarlyBreastfeeding,->,DEL_SmallBaby
4,CHI_Age,->,BF_BreastfedMonths
5,CHI_Age,->,DIA_HadDiarrhoea
6,CHI_Age,->,IMM_Measles
7,CHI_Age,->,MTH_MaternalAge
8,CHI_Weight4Height,->,DEL_SmallBaby
9,CHI_Weight4Height,->,HOU_ModernWallMaterial
10,CHI_Weight4Height,->,MTH_Education
11,CUL_LanguageGroup,->,HOU_ModernWallMaterial
12,CUL_LanguageGroup,->,MTH_Education
13,CUL_LanguageGroup,->,WSH_ImprovedWaterSource
14,CUL_Religion,->,GEO_Region
15,DEL_SmallBaby,->,SRV_Near
16,DIA_HadDiarrhoea,->,CHI_Weight4Height
17,DIA_HadDiarrhoea,->,IMM_Diptheria
18,ECO_WealthQuintile,->,DEL_SmallBaby
19,ECO_WealthQuintile,->,HOU_CookingFuel
20,ECO_WealthQuintile,->,HOU_ModernWallMaterial
21,ECO_WealthQuintile,->,WSH_ImprovedToilet
22,ECO_WealthQuintile,->,WSH_ImprovedWaterSource
23,ECO_WealthQuintile,->,WSH_WashWithAgent
24,FP_BirthsLast5Yrs,->,CHI_Age
25,FP_BirthsLast5Yrs,->,DEL_SmallBaby
26,FP_ModernMethod,->,FP_BirthsLast5Yrs
27,GEO_Region,->,CUL_LanguageGroup
28,GEO_Region,->,IMM_Measles
29,HOU_CookingFuel,->,FP_ModernMethod
30,HOU_CookingFuel,->,MTH_Education
31,IMM_Diptheria,->,BF_EarlyBreastfeeding
32,IMM_Diptheria,->,HOU_ModernWallMaterial
33,IMM_Diptheria,->,IMM_Measles
34,IMM_Measles,->,WSH_WaterTreated
35,IMM_VitaminA1,->,IMM_Measles
36,IMM_VitaminA1,->,WSH_ImprovedWaterSource
37,MTH_Education,->,IMM_VitaminA1
38,MTH_Education,->,KNW_WatchTV
39,MTH_MaternalAge,->,FP_ModernMethod
40,SRV_Near,->,MTH_Education
41,SRV_Near,->,SRV_OKAlone
42,WSH_ImprovedToilet,->,FP_BirthsLast5Yrs
43,WSH_ImprovedToilet,->,IMM_VitaminA1
44,WSH_ImprovedToilet,->,WSH_SafeStoolDisposal
45,WSH_WashWithAgent,->,BF_BottleFeeding
46,WSH_WashWithAgent,->,DIA_HadDiarrhoea
47,WSH_WashWithAgent,->,FP_BirthsLast5Yrs
48,WSH_WaterTreated,->,WSH_ImprovedWaterSource
