ID,Variable1,Dependency,Variable2
1,BF_BreastfedMonths,->,DIA_HadDiarrhoea
2,BF_BreastfedMonths,->,WSH_SafeStoolDisposal
3,CHI_Age,->,BF_BreastfedMonths
4,CHI_Age,->,FP_BirthsLast5Yrs
5,CHI_Age,->,IMM_Measles
6,CHI_Age,->,IMM_VitaminA1
7,CHI_Age,->,SRV_OKAlone
8,CHI_Weight4Height,->,DEL_SmallBaby
9,CUL_LanguageGroup,->,BF_BreastfedMonths
10,CUL_LanguageGroup,->,FP_BirthsLast5Yrs
11,DIA_HadDiarrhoea,->,BF_EarlyBreastfeeding
12,ECO_WealthQuintile,->,BF_BreastfedMonths
13,ECO_WealthQuintile,->,DEL_SmallBaby
14,ECO_WealthQuintile,->,WSH_SafeStoolDisposal
15,FP_BirthsLast5Yrs,->,GEO_Region
16,FP_ModernMethod,->,CUL_Religion
17,FP_ModernMethod,->,DEL_SmallBaby
18,GEO_Region,->,BF_EarlyBreastfeeding
19,GEO_Region,->,CUL_LanguageGroup
20,GEO_Region,->,CUL_Religion
21,GEO_Region,->,DEL_SmallBaby
22,GEO_Region,->,WSH_ImprovedWaterSource
23,GEO_Region,->,WSH_WashWithAgent
24,HOU_CookingFuel,->,CUL_LanguageGroup
25,HOU_CookingFuel,->,DIA_HadDiarrhoea
26,HOU_ModernWallMaterial,->,CUL_Religion
27,HOU_ModernWallMaterial,->,KNW_WatchTV
28,HOU_ModernWallMaterial,->,WSH_ImprovedToilet
29,IMM_Diptheria,->,HOU_CookingFuel
30,IMM_Diptheria,->,IMM_Measles
31,IMM_Measles,->,CHI_Weight4Height
32,IMM_VitaminA1,->,CUL_LanguageGroup
33,KNW_WatchTV,->,MTH_Education
34,KNW_WatchTV,->,MTH_MaternalAge
35,KNW_WatchTV,->,WSH_SafeStoolDisposal
36,MTH_Education,->,BF_BottleFeeding
37,MTH_Education,->,SRV_Near
38,MTH_MaternalAge,->,BF_BottleFeeding
39,MTH_MaternalAge,->,CUL_Religion
40,MTH_MaternalAge,->,DEL_SmallBaby
41,MTH_MaternalAge,->,FP_BirthsLast5Yrs
42,SRV_Near,->,BF_BreastfedMonths
43,SRV_Near,->,CUL_LanguageGroup
44,SRV_Near,->,HOU_ModernWallMaterial
45,SRV_Near,->,SRV_OKAlone
46,WSH_ImprovedToilet,->,DEL_SmallBaby
47,WSH_ImprovedToilet,->,SRV_OKAlone
48,WSH_ImprovedToilet,->,WSH_WashWithAgent
49,WSH_ImprovedWaterSource,->,SRV_OKAlone
50,WSH_ImprovedWaterSource,->,WSH_WaterTreated
51,WSH_SafeStoolDisposal,->,DIA_HadDiarrhoea
52,WSH_SafeStoolDisposal,->,IMM_Diptheria
53,WSH_WashWithAgent,->,BF_BottleFeeding
54,WSH_WashWithAgent,->,CHI_Weight4Height
55,WSH_WaterTreated,->,BF_EarlyBreastfeeding
56,WSH_WaterTreated,->,CHI_Age
57,WSH_WaterTreated,->,CUL_Religion
58,WSH_WaterTreated,->,HOU_CookingFuel
