ID,Variable1,Dependency,Variable2
1,BF_BreastfedMonths,->,FP_ModernMethod
2,BF_BreastfedMonths,->,MTH_Education
3,BF_BreastfedMonths,->,WSH_SafeStoolDisposal
4,BF_EarlyBreastfeeding,->,DEL_SmallBaby
5,BF_EarlyBreastfeeding,->,HOU_CookingFuel
6,BF_EarlyBreastfeeding,->,MTH_MaternalAge
7,CHI_Age,->,BF_BottleFeeding
8,CHI_Age,->,BF_BreastfedMonths
9,CHI_Age,->,DEL_SmallBaby
10,CHI_Age,->,DIA_HadDiarrhoea
11,CHI_Weight4Height,->,CUL_Religion
12,CHI_Weight4Height,->,DEL_SmallBaby
13,CHI_Weight4Height,->,IMM_VitaminA1
14,CUL_LanguageGroup,->,BF_EarlyBreastfeeding
15,CUL_LanguageGroup,->,CHI_Weight4Height
16,CUL_LanguageGroup,->,DIA_HadDiarrhoea
17,CUL_LanguageGroup,->,GEO_Region
18,CUL_LanguageGroup,->,HOU_ModernWallMaterial
19,CUL_Religion,->,BF_BottleFeeding
20,DIA_HadDiarrhoea,->,WSH_SafeStoolDisposal
21,ECO_WealthQuintile,->,WSH_ImprovedToilet
22,ECO_WealthQuintile,->,WSH_ImprovedWaterSource
23,ECO_WealthQuintile,->,WSH_SafeStoolDisposal
24,ECO_WealthQuintile,->,WSH_WashWithAgent
25,FP_BirthsLast5Yrs,->,FP_ModernMethod
26,GEO_Region,->,BF_EarlyBreastfeeding
27,GEO_Region,->,CUL_Religion
28,GEO_Region,->,IMM_Measles
29,GEO_Region,->,WSH_WashWithAgent
30,HOU_CookingFuel,->,FP_ModernMethod
31,HOU_ModernWallMaterial,->,DEL_SmallBaby
32,HOU_ModernWallMaterial,->,IMM_VitaminA1
33,HOU_ModernWallMaterial,->,SRV_OKAlone
34,HOU_ModernWallMaterial,->,WSH_WashWithAgent
35,IMM_Diptheria,->,CUL_Religion
36,IMM_Measles,->,CHI_Age
37,IMM_Measles,->,FP_BirthsLast5Yrs
38,IMM_Measles,->,HOU_CookingFuel
39,IMM_Measles,->,IMM_Diptheria
40,IMM_Measles,->,IMM_VitaminA1
41,KNW_WatchTV,->,CUL_Religion
42,KNW_WatchTV,->,DEL_SmallBaby
43,KNW_WatchTV,->,ECO_WealthQuintile
44,KNW_WatchTV,->,MTH_Education
45,MTH_Education,->,IMM_VitaminA1
46,MTH_MaternalAge,->,FP_ModernMethod
47,MTH_MaternalAge,->,WSH_SafeStoolDisposal
48,SRV_Near,->,WSH_SafeStoolDisposal
49,SRV_OKAlone,->,DEL_SmallBaby
50,SRV_OKAlone,->,SRV_Near
51,WSH_ImprovedToilet,->,MTH_Education
52,WSH_ImprovedToilet,->,WSH_SafeStoolDisposal
53,WSH_ImprovedWaterSource,->,CUL_LanguageGroup
54,WSH_ImprovedWaterSource,->,HOU_CookingFuel
55,WSH_ImprovedWaterSource,->,WSH_WaterTreated
56,WSH_SafeStoolDisposal,->,CUL_Religion
57,WSH_WashWithAgent,->,DIA_HadDiarrhoea
58,WSH_WaterTreated,->,MTH_Education
