ID,Variable1,Dependency,Variable2
1,BF_BottleFeeding,->,DIA_HadDiarrhoea
2,BF_BottleFeeding,->,WSH_WashWithAgent
3,BF_BreastfedMonths,->,BF_BottleFeeding
4,BF_BreastfedMonths,->,DEL_SmallBaby
5,BF_BreastfedMonths,->,IMM_VitaminA1
6,BF_EarlyBreastfeeding,->,DIA_HadDiarrhoea
7,BF_EarlyBreastfeeding,->,GEO_Region
8,BF_EarlyBreastfeeding,->,WSH_WaterTreated
9,CHI_Age,->,BF_BottleFeeding
10,CHI_Age,->,CHI_Weight4Height
11,CHI_Age,->,ECO_WealthQuintile
12,CHI_Age,->,FP_BirthsLast5Yrs
13,CHI_Weight4Height,->,WSH_SafeStoolDisposal
14,CUL_LanguageGroup,->,BF_EarlyBreastfeeding
15,CUL_LanguageGroup,->,DEL_SmallBaby
16,CUL_LanguageGroup,->,HOU_CookingFuel
17,CUL_LanguageGroup,->,HOU_ModernWallMaterial
18,CUL_LanguageGroup,->,WSH_ImprovedWaterSource
19,CUL_Religion,->,BF_BreastfedMonths
20,CUL_Religion,->,WSH_SafeStoolDisposal
21,DIA_HadDiarrhoea,->,GEO_Region
22,ECO_WealthQuintile,->,BF_BottleFeeding
23,ECO_WealthQuintile,->,DEL_SmallBaby
24,ECO_WealthQuintile,->,HOU_ModernWallMaterial
25,ECO_WealthQuintile,->,MTH_Education
26,ECO_WealthQuintile,->,WSH_WashWithAgent
27,FP_BirthsLast5Yrs,->,CUL_Religion
28,FP_BirthsLast5Yrs,->,GEO_Region
29,FP_BirthsLast5Yrs,->,SRV_Near
30,FP_BirthsLast5Yrs,->,WSH_WashWithAgent
31,FP_ModernMethod,->,FP_BirthsLast5Yrs
32,GEO_Region,->,CUL_LanguageGroup
33,GEO_Region,->,IMM_Measles
34,HOU_CookingFuel,->,GEO_Region
35,HOU_CookingFuel,->,WSH_WaterTreated
36,HOU_ModernWallMaterial,->,IMM_Measles
37,IMM_Measles,->,BF_EarlyBreastfeeding
38,IMM_VitaminA1,->,IMM_Measles
39,KNW_WatchTV,->,CHI_Age
40,KNW_WatchTV,->,IMM_Diptheria
41,KNW_WatchTV,->,IMM_Measles
42,MTH_Education,->,BF_BottleFeeding
43,MTH_Education,->,HOU_ModernWallMaterial
44,MTH_Education,->,IMM_Measles
45,MTH_Education,->,IMM_VitaminA1
46,MTH_Education,->,KNW_WatchTV
47,MTH_Education,->,WSH_WaterTreated
48,MTH_MaternalAge,->,CHI_Age
49,MTH_MaternalAge,->,FP_ModernMethod
50,SRV_Near,->,DEL_SmallBaby
51,SRV_Near,->,MTH_MaternalAge
52,SRV_Near,->,SRV_OKAlone
53,SRV_OKAlone,->,HOU_CookingFuel
54,WSH_ImprovedToilet,->,BF_EarlyBreastfeeding
55,WSH_ImprovedToilet,->,DEL_SmallBaby
56,WSH_ImprovedToilet,->,WSH_WashWithAgent
57,WSH_ImprovedWaterSource,->,CHI_Weight4Height
58,WSH_ImprovedWaterSource,->,WSH_WaterTreated
59,WSH_SafeStoolDisposal,->,BF_BreastfedMonths
60,WSH_SafeStoolDisposal,->,DIA_HadDiarrhoea
61,WSH_SafeStoolDisposal,->,WSH_ImprovedToilet
62,WSH_WashWithAgent,->,DIA_HadDiarrhoea
63,WSH_WaterTreated,->,CUL_Religion
64,WSH_WaterTreated,->,DIA_HadDiarrhoea
65,WSH_WaterTreated,->,GEO_Region
