ID,Variable1,Dependency,Variable2
1,BF_BottleFeeding,->,CHI_Weight4Height
2,BF_BreastfedMonths,->,CUL_Religion
3,BF_EarlyBreastfeeding,->,GEO_Region
4,CHI_Age,->,IMM_Diptheria
5,CHI_Age,->,IMM_Measles
6,CUL_LanguageGroup,->,FP_BirthsLast5Yrs
7,CUL_LanguageGroup,->,HOU_ModernWallMaterial
8,CUL_LanguageGroup,->,WSH_ImprovedWaterSource
9,CUL_Religion,->,GEO_Region
10,CUL_Religion,->,WSH_WaterTreated
11,ECO_WealthQuintile,->,BF_BottleFeeding
12,ECO_WealthQuintile,->,KNW_WatchTV
13,ECO_WealthQuintile,->,MTH_Education
14,ECO_WealthQuintile,->,SRV_Near
15,ECO_WealthQuintile,->,WSH_ImprovedToilet
16,ECO_WealthQuintile,->,WSH_ImprovedWaterSource
17,ECO_WealthQuintile,->,WSH_WashWithAgent
18,FP_BirthsLast5Yrs,->,CHI_Age
19,FP_ModernMethod,->,DEL_SmallBaby
20,GEO_Region,->,BF_BottleFeeding
21,GEO_Region,->,CHI_Age
22,GEO_Region,->,CUL_LanguageGroup
23,GEO_Region,->,FP_ModernMethod
24,HOU_CookingFuel,->,BF_BreastfedMonths
25,HOU_CookingFuel,->,WSH_WaterTreated
26,HOU_ModernWallMaterial,->,DEL_SmallBaby
27,IMM_Diptheria,->,IMM_Measles
28,IMM_Measles,->,DEL_SmallBaby
29,IMM_Measles,->,IMM_VitaminA1
30,IMM_Measles,->,WSH_ImprovedWaterSource
31,MTH_Education,->,IMM_Diptheria
32,MTH_MaternalAge,->,CHI_Age
33,SRV_Near,->,BF_BreastfedMonths
34,SRV_Near,->,SRV_OKAlone
35,SRV_OKAlone,->,FP_ModernMethod
36,SRV_OKAlone,->,MTH_MaternalAge
37,WSH_ImprovedWaterSource,->,WSH_WaterTreated
38,WSH_SafeStoolDisposal,->,BF_EarlyBreastfeeding
39,WSH_SafeStoolDisposal,->,ECO_WealthQuintile
40,WSH_WashWithAgent,->,DIA_HadDiarrhoea
41,WSH_WashWithAgent,->,WSH_WaterTreated
