ID,Variable1,Dependency,Variable2
1,BF_BottleFeeding,->,DIA_HadDiarrhoea
2,BF_BottleFeeding,->,GEO_Region
3,BF_BreastfedMonths,->,DIA_HadDiarrhoea
4,CHI_Age,->,BF_BreastfedMonths
5,CHI_Age,->,BF_EarlyBreastfeeding
6,CHI_Age,->,IMM_VitaminA1
7,CHI_Weight4Height,->,WSH_WashWithAgent
8,CUL_LanguageGroup,->,BF_BreastfedMonths
9,CUL_LanguageGroup,->,CUL_Religion
10,CUL_LanguageGroup,->,DEL_SmallBaby
11,CUL_LanguageGroup,->,FP_BirthsLast5Yrs
12,CUL_LanguageGroup,->,HOU_ModernWallMaterial
13,CUL_LanguageGroup,->,MTH_Education
14,DIA_HadDiarrhoea,->,MTH_Education
15,ECO_WealthQuintile,->,BF_BottleFeeding
16,ECO_WealthQuintile,->,BF_BreastfedMonths
17,ECO_WealthQuintile,->,DEL_SmallBaby
18,ECO_WealthQuintile,->,FP_BirthsLast5Yrs
19,ECO_WealthQuintile,->,WSH_SafeStoolDisposal
20,ECO_WealthQuintile,->,WSH_WashWithAgent
21,FP_ModernMethod,->,CUL_Religion
22,FP_ModernMethod,->,FP_BirthsLast5Yrs
23,GEO_Region,->,BF_EarlyBreastfeeding
24,GEO_Region,->,CUL_LanguageGroup
25,GEO_Region,->,FP_BirthsLast5Yrs
26,GEO_Region,->,WSH_ImprovedWaterSource
27,HOU_CookingFuel,->,DIA_HadDiarrhoea
28,HOU_ModernWallMaterial,->,WSH_WashWithAgent
29,IMM_Diptheria,->,HOU_CookingFuel
30,IMM_Diptheria,->,IMM_Measles
31,IMM_Diptheria,->,MTH_Education
32,IMM_VitaminA1,->,CHI_Weight4Height
33,IMM_VitaminA1,->,FP_BirthsLast5Yrs
34,IMM_VitaminA1,->,MTH_Education
35,KNW_WatchTV,->,ECO_WealthQuintile
36,MTH_Education,->,BF_BottleFeeding
37,MTH_Education,->,KNW_WatchTV
38,MTH_Education,->,SRV_Near
39,MTH_MaternalAge,->,BF_BottleFeeding
40,MTH_MaternalAge,->,CHI_Age
41,MTH_MaternalAge,->,FP_BirthsLast5Yrs
42,MTH_MaternalAge,->,FP_ModernMethod
43,MTH_MaternalAge,->,WSH_SafeStoolDisposal
44,SRV_Near,->,BF_BreastfedMonths
45,SRV_Near,->,DEL_SmallBaby
46,SRV_Near,->,SRV_OKAlone
47,SRV_OKAlone,->,DIA_HadDiarrhoea
48,WSH_ImprovedToilet,->,MTH_Education
49,WSH_ImprovedToilet,->,MTH_MaternalAge
50,WSH_ImprovedToilet,->,WSH_SafeStoolDisposal
51,WSH_ImprovedWaterSource,->,CHI_Weight4Height
52,WSH_ImprovedWaterSource,->,CUL_Religion
53,WSH_ImprovedWaterSource,->,MTH_Education
54,WSH_ImprovedWaterSource,->,WSH_WaterTreated
55,WSH_SafeStoolDisposal,->,DIA_HadDiarrhoea
56,WSH_SafeStoolDisposal,->,IMM_Diptheria
57,WSH_WashWithAgent,->,BF_BreastfedMonths
58,WSH_WashWithAgent,->,DIA_HadDiarrhoea
59,WSH_WaterTreated,->,BF_EarlyBreastfeeding
