ID,Variable1,Dependency,Variable2
1,BF_BreastfedMonths,->,CHI_Age
2,BF_BreastfedMonths,->,DEL_SmallBaby
3,BF_BreastfedMonths,->,GEO_Region
4,BF_EarlyBreastfeeding,->,GEO_Region
5,BF_EarlyBreastfeeding,->,HOU_ModernWallMaterial
6,CHI_Age,->,BF_EarlyBreastfeeding
7,CHI_Age,->,FP_BirthsLast5Yrs
8,CHI_Age,->,IMM_Measles
9,CHI_Weight4Height,->,IMM_VitaminA1
10,CUL_Religion,->,FP_BirthsLast5Yrs
11,CUL_Religion,->,GEO_Region
12,DEL_SmallBaby,->,BF_BottleFeeding
13,DEL_SmallBaby,->,BF_EarlyBreastfeeding
14,DEL_SmallBaby,->,CUL_Religion
15,DIA_HadDiarrhoea,->,GEO_Region
16,DIA_HadDiarrhoea,->,WSH_WaterTreated
17,ECO_WealthQuintile,->,MTH_Education
18,ECO_WealthQuintile,->,WSH_ImprovedToilet
19,ECO_WealthQuintile,->,WSH_ImprovedWaterSource
20,FP_ModernMethod,->,DEL_SmallBaby
21,FP_ModernMethod,->,DIA_HadDiarrhoea
22,FP_ModernMethod,->,HOU_ModernWallMaterial
23,GEO_Region,->,BF_BottleFeeding
24,GEO_Region,->,CUL_LanguageGroup
25,HOU_CookingFuel,->,CUL_LanguageGroup
26,HOU_ModernWallMaterial,->,CUL_LanguageGroup
27,IMM_Diptheria,->,WSH_WaterTreated
28,IMM_Measles,->,IMM_Diptheria
29,KNW_WatchTV,->,SRV_OKAlone
30,MTH_Education,->,KNW_WatchTV
31,SRV_Near,->,DEL_SmallBaby
32,SRV_Near,->,FP_BirthsLast5Yrs
33,SRV_Near,->,WSH_WaterTreated
34,SRV_OKAlone,->,FP_ModernMethod
35,SRV_OKAlone,->,SRV_Near
36,WSH_ImprovedToilet,->,CHI_Weight4Height
37,WSH_ImprovedToilet,->,CUL_LanguageGroup
38,WSH_ImprovedToilet,->,WSH_SafeStoolDisposal
39,WSH_ImprovedWaterSource,->,CUL_LanguageGroup
40,WSH_ImprovedWaterSource,->,WSH_WaterTreated
41,WSH_WashWithAgent,->,BF_BreastfedMonths
42,WSH_WashWithAgent,->,MTH_MaternalAge
43,WSH_WaterTreated,->,HOU_CookingFuel
