ID,Variable1,Dependency,Variable2
1,BF_BottleFeeding,->,CUL_Religion
2,BF_BottleFeeding,->,FP_ModernMethod
3,BF_BreastfedMonths,->,CHI_Age
4,BF_BreastfedMonths,->,CUL_Religion
5,BF_BreastfedMonths,->,DEL_SmallBaby
6,BF_EarlyBreastfeeding,->,DEL_SmallBaby
7,BF_EarlyBreastfeeding,->,HOU_CookingFuel
8,BF_EarlyBreastfeeding,->,WSH_ImprovedWaterSource
9,CHI_Age,->,SRV_Near
10,CUL_LanguageGroup,->,BF_EarlyBreastfeeding
11,CUL_LanguageGroup,->,CHI_Age
12,CUL_LanguageGroup,->,HOU_CookingFuel
13,CUL_LanguageGroup,->,HOU_ModernWallMaterial
14,CUL_LanguageGroup,->,MTH_Education
15,CUL_Religion,->,WSH_ImprovedWaterSource
16,CUL_Religion,->,WSH_WaterTreated
17,ECO_WealthQuintile,->,BF_BottleFeeding
18,ECO_WealthQuintile,->,BF_BreastfedMonths
19,ECO_WealthQuintile,->,GEO_Region
20,ECO_WealthQuintile,->,WSH_ImprovedWaterSource
21,FP_BirthsLast5Yrs,->,CHI_Age
22,FP_ModernMethod,->,FP_BirthsLast5Yrs
23,GEO_Region,->,BF_EarlyBreastfeeding
24,GEO_Region,->,SRV_OKAlone
25,HOU_CookingFuel,->,WSH_SafeStoolDisposal
26,IMM_Measles,->,IMM_Diptheria
27,IMM_VitaminA1,->,IMM_Measles
28,IMM_VitaminA1,->,WSH_ImprovedWaterSource
29,KNW_WatchTV,->,FP_BirthsLast5Yrs
30,KNW_WatchTV,->,HOU_CookingFuel
31,MTH_Education,->,BF_BreastfedMonths
32,MTH_Education,->,CHI_Weight4Height
33,MTH_Education,->,FP_ModernMethod
34,MTH_Education,->,IMM_VitaminA1
35,MTH_Education,->,KNW_WatchTV
36,MTH_Education,->,WSH_ImprovedToilet
37,MTH_MaternalAge,->,CHI_Age
38,MTH_MaternalAge,->,DIA_HadDiarrhoea
39,SRV_Near,->,CUL_LanguageGroup
40,SRV_Near,->,SRV_OKAlone
41,SRV_Near,->,WSH_WashWithAgent
42,WSH_ImprovedToilet,->,DEL_SmallBaby
43,WSH_ImprovedToilet,->,ECO_WealthQuintile
44,WSH_SafeStoolDisposal,->,CHI_Age
45,WSH_SafeStoolDisposal,->,CHI_Weight4Height
46,WSH_SafeStoolDisposal,->,CUL_Religion
47,WSH_SafeStoolDisposal,->,SRV_OKAlone
48,WSH_WashWithAgent,->,CHI_Weight4Height
49,WSH_WashWithAgent,->,FP_ModernMethod
50,WSH_WashWithAgent,->,MTH_MaternalAge
51,WSH_WaterTreated,->,CHI_Age
52,WSH_WaterTreated,->,HOU_CookingFuel
