ID,Variable1,Dependency,Variable2
1,BF_BottleFeeding,->,BF_EarlyBreastfeeding
2,BF_BreastfedMonths,->,FP_ModernMethod
3,BF_EarlyBreastfeeding,->,CUL_LanguageGroup
4,CHI_Age,->,BF_BreastfedMonths
5,CHI_Age,->,DIA_HadDiarrhoea
6,CHI_Age,->,FP_BirthsLast5Yrs
7,CHI_Age,->,WSH_ImprovedToilet
8,CHI_Age,->,WSH_ImprovedWaterSource
9,CHI_Weight4Height,->,CUL_Religion
10,CHI_Weight4Height,->,DIA_HadDiarrhoea
11,CUL_LanguageGroup,->,CUL_Religion
12,CUL_LanguageGroup,->,GEO_Region
13,CUL_LanguageGroup,->,HOU_CookingFuel
14,CUL_LanguageGroup,->,HOU_ModernWallMaterial
15,CUL_LanguageGroup,->,WSH_SafeStoolDisposal
16,DEL_SmallBaby,->,BF_BottleFeeding
17,DEL_SmallBaby,->,FP_ModernMethod
18,DEL_SmallBaby,->,WSH_WashWithAgent
19,ECO_WealthQuintile,->,CHI_Weight4Height
20,ECO_WealthQuintile,->,HOU_CookingFuel
21,ECO_WealthQuintile,->,KNW_WatchTV
22,ECO_WealthQuintile,->,MTH_Education
23,ECO_WealthQuintile,->,SRV_Near
24,ECO_WealthQuintile,->,WSH_ImprovedToilet
25,ECO_WealthQuintile,->,WSH_ImprovedWaterSource
26,FP_BirthsLast5Yrs,->,ECO_WealthQuintile
27,GEO_Region,->,WSH_ImprovedWaterSource
28,GEO_Region,->,WSH_WashWithAgent
29,HOU_CookingFuel,->,FP_ModernMethod
30,IMM_Measles,->,CHI_Age
31,IMM_Measles,->,HOU_CookingFuel
32,IMM_Measles,->,IMM_Diptheria
33,IMM_Measles,->,IMM_VitaminA1
34,IMM_VitaminA1,->,CHI_Weight4Height
35,MTH_MaternalAge,->,FP_ModernMethod
36,MTH_MaternalAge,->,IMM_Measles
37,SRV_Near,->,DEL_SmallBaby
38,SRV_Near,->,SRV_OKAlone
39,SRV_Near,->,WSH_SafeStoolDisposal
40,WSH_ImprovedToilet,->,WSH_WashWithAgent
41,WSH_ImprovedWaterSource,->,WSH_WaterTreated
42,WSH_SafeStoolDisposal,->,DIA_HadDiarrhoea
43,WSH_SafeStoolDisposal,->,WSH_ImprovedToilet
