ID,Variable1,Dependency,Variable2
1,BF_BottleFeeding,->,DEL_SmallBaby
2,BF_BreastfedMonths,->,CHI_Age
3,BF_BreastfedMonths,->,WSH_WashWithAgent
4,CHI_Age,->,BF_BottleFeeding
5,CHI_Age,->,IMM_Measles
6,CHI_Weight4Height,->,DEL_SmallBaby
7,CHI_Weight4Height,->,WSH_WashWithAgent
8,CUL_LanguageGroup,->,CHI_Weight4Height
9,CUL_LanguageGroup,->,HOU_ModernWallMaterial
10,CUL_LanguageGroup,->,WSH_ImprovedWaterSource
11,CUL_Religion,->,BF_BreastfedMonths
12,CUL_Religion,->,WSH_ImprovedWaterSource
13,DEL_SmallBaby,->,WSH_WaterTreated
14,DIA_HadDiarrhoea,->,BF_BottleFeeding
15,ECO_WealthQuintile,->,KNW_WatchTV
16,ECO_WealthQuintile,->,WSH_ImprovedToilet
17,ECO_WealthQuintile,->,WSH_SafeStoolDisposal
18,FP_BirthsLast5Yrs,->,IMM_Diptheria
19,FP_BirthsLast5Yrs,->,WSH_SafeStoolDisposal
20,GEO_Region,->,BF_BreastfedMonths
21,GEO_Region,->,BF_EarlyBreastfeeding
22,GEO_Region,->,CUL_LanguageGroup
23,GEO_Region,->,CUL_Religion
24,GEO_Region,->,DEL_SmallBaby
25,GEO_Region,->,FP_BirthsLast5Yrs
26,GEO_Region,->,IMM_Measles
27,HOU_CookingFuel,->,SRV_Near
28,HOU_CookingFuel,->,WSH_WaterTreated
29,IMM_Diptheria,->,IMM_Measles
30,IMM_Diptheria,->,MTH_Education
31,IMM_Measles,->,CHI_Weight4Height
32,IMM_Measles,->,MTH_MaternalAge
33,IMM_Measles,->,SRV_OKAlone
34,IMM_VitaminA1,->,HOU_CookingFuel
35,IMM_VitaminA1,->,IMM_Measles
36,KNW_WatchTV,->,CUL_Religion
37,KNW_WatchTV,->,WSH_WaterTreated
38,MTH_Education,->,ECO_WealthQuintile
39,MTH_Education,->,FP_ModernMethod
40,MTH_Education,->,SRV_OKAlone
41,MTH_MaternalAge,->,DEL_SmallBaby
42,MTH_MaternalAge,->,FP_BirthsLast5Yrs
43,MTH_MaternalAge,->,IMM_VitaminA1
44,MTH_MaternalAge,->,WSH_SafeStoolDisposal
45,SRV_OKAlone,->,BF_BottleFeeding
46,SRV_OKAlone,->,SRV_Near
47,SRV_OKAlone,->,WSH_WaterTreated
48,WSH_ImprovedToilet,->,MTH_MaternalAge
49,WSH_ImprovedToilet,->,WSH_ImprovedWaterSource
50,WSH_ImprovedToilet,->,WSH_WashWithAgent
51,WSH_ImprovedWaterSource,->,DEL_SmallBaby
52,WSH_ImprovedWaterSource,->,MTH_Education
53,WSH_WashWithAgent,->,DIA_HadDiarrhoea
54,WSH_WashWithAgent,->,MTH_Education
