ID,Variable1,Dependency,Variable2
1,BF_BottleFeeding,->,BF_BreastfedMonths
2,BF_EarlyBreastfeeding,->,DIA_HadDiarrhoea
3,BF_EarlyBreastfeeding,->,IMM_VitaminA1
4,CHI_Age,->,BF_BottleFeeding
5,CHI_Age,->,IMM_Measles
6,CHI_Age,->,MTH_MaternalAge
7,CHI_Weight4Height,->,FP_BirthsLast5Yrs
8,CUL_LanguageGroup,->,BF_BreastfedMonths
9,CUL_LanguageGroup,->,GEO_Region
10,CUL_LanguageGroup,->,HOU_CookingFuel
11,DEL_SmallBaby,->,HOU_ModernWallMaterial
12,DEL_SmallBaby,->,IMM_Measles
13,DIA_HadDiarrhoea,->,IMM_Measles
14,ECO_WealthQuintile,->,BF_BreastfedMonths
15,ECO_WealthQuintile,->,CHI_Weight4Height
16,ECO_WealthQuintile,->,HOU_ModernWallMaterial
17,ECO_WealthQuintile,->,MTH_Education
18,ECO_WealthQuintile,->,WSH_ImprovedToilet
19,ECO_WealthQuintile,->,WSH_WashWithAgent
20,FP_BirthsLast5Yrs,->,CHI_Age
21,FP_BirthsLast5Yrs,->,HOU_ModernWallMaterial
22,FP_ModernMethod,->,BF_BreastfedMonths
23,FP_ModernMethod,->,GEO_Region
24,FP_ModernMethod,->,WSH_WaterTreated
25,HOU_ModernWallMaterial,->,CUL_LanguageGroup
26,IMM_Diptheria,->,GEO_Region
27,IMM_Diptheria,->,IMM_Measles
28,IMM_VitaminA1,->,IMM_Measles
29,KNW_WatchTV,->,ECO_WealthQuintile
30,KNW_WatchTV,->,WSH_WaterTreated
31,MTH_Education,->,FP_BirthsLast5Yrs
32,MTH_Education,->,SRV_Near
33,MTH_MaternalAge,->,FP_ModernMethod
34,MTH_MaternalAge,->,IMM_Measles
35,SRV_Near,->,DEL_SmallBaby
36,SRV_Near,->,SRV_OKAlone
37,SRV_OKAlone,->,BF_BreastfedMonths
38,SRV_OKAlone,->,GEO_Region
39,WSH_ImprovedToilet,->,CUL_Religion
40,WSH_ImprovedToilet,->,GEO_Region
41,WSH_ImprovedToilet,->,WSH_ImprovedWaterSource
42,WSH_ImprovedToilet,->,WSH_SafeStoolDisposal
43,WSH_ImprovedWaterSource,->,BF_EarlyBreastfeeding
44,WSH_ImprovedWaterSource,->,CUL_LanguageGroup
45,WSH_SafeStoolDisposal,->,IMM_Measles
46,WSH_WashWithAgent,->,DIA_HadDiarrhoea
47,WSH_WashWithAgent,->,WSH_WaterTreated
