ID,Variable1,Dependency,Variable2
1,BF_BottleFeeding,->,DIA_HadDiarrhoea
2,BF_BottleFeeding,->,FP_ModernMethod
3,BF_BreastfedMonths,->,IMM_VitaminA1
4,BF_EarlyBreastfeeding,->,DIA_HadDiarrhoea
5,BF_EarlyBreastfeeding,->,HOU_CookingFuel
6,BF_EarlyBreastfeeding,->,MTH_MaternalAge
7,CHI_Age,->,ECO_WealthQuintile
8,CHI_Age,->,HOU_ModernWallMaterial
9,CHI_Age,->,IMM_VitaminA1
10,CHI_Weight4Height,->,IMM_Diptheria
11,CHI_Weight4Height,->,WSH_SafeStoolDisposal
12,CUL_LanguageGroup,->,BF_EarlyBreastfeeding
13,CUL_LanguageGroup,->,GEO_Region
14,CUL_LanguageGroup,->,HOU_ModernWallMaterial
15,CUL_LanguageGroup,->,WSH_ImprovedWaterSource
16,CUL_Religion,->,FP_ModernMethod
17,CUL_Religion,->,WSH_SafeStoolDisposal
18,DEL_SmallBaby,->,FP_BirthsLast5Yrs
19,DEL_SmallBaby,->,WSH_WashWithAgent
20,DIA_HadDiarrhoea,->,CUL_LanguageGroup
21,DIA_HadDiarrhoea,->,WSH_SafeStoolDisposal
22,ECO_WealthQuintile,->,WSH_ImprovedWaterSource
23,FP_BirthsLast5Yrs,->,WSH_SafeStoolDisposal
24,FP_ModernMethod,->,HOU_CookingFuel
25,GEO_Region,->,CUL_Religion
26,HOU_CookingFuel,->,WSH_WaterTreated
27,IMM_Diptheria,->,HOU_CookingFuel
28,IMM_Diptheria,->,IMM_Measles
29,IMM_Diptheria,->,WSH_WashWithAgent
30,IMM_Measles,->,BF_BottleFeeding
31,IMM_Measles,->,CHI_Age
32,IMM_Measles,->,DIA_HadDiarrhoea
33,IMM_Measles,->,SRV_Near
34,IMM_VitaminA1,->,ECO_WealthQuintile
35,IMM_VitaminA1,->,WSH_WashWithAgent
36,KNW_WatchTV,->,ECO_WealthQuintile
37,KNW_WatchTV,->,MTH_Education
38,KNW_WatchTV,->,WSH_ImprovedToilet
39,KNW_WatchTV,->,WSH_WaterTreated
40,MTH_Education,->,FP_ModernMethod
41,MTH_Education,->,IMM_VitaminA1
42,MTH_Education,->,SRV_Near
43,MTH_MaternalAge,->,CHI_Weight4Height
44,MTH_MaternalAge,->,FP_ModernMethod
45,SRV_Near,->,CUL_Religion
46,SRV_Near,->,SRV_OKAlone
47,SRV_Near,->,WSH_WashWithAgent
48,SRV_OKAlone,->,BF_BreastfedMonths
49,WSH_ImprovedToilet,->,IMM_VitaminA1
50,WSH_ImprovedToilet,->,WSH_ImprovedWaterSource
51,WSH_ImprovedToilet,->,WSH_SafeStoolDisposal
52,WSH_ImprovedToilet,->,WSH_WashWithAgent
53,WSH_ImprovedWaterSource,->,WSH_SafeStoolDisposal
54,WSH_WashWithAgent,->,WSH_SafeStoolDisposal
55,WSH_WashWithAgent,->,WSH_WaterTreated
56,WSH_WaterTreated,->,HOU_ModernWallMaterial
57,WSH_WaterTreated,->,WSH_ImprovedWaterSource
