ID,Variable1,Dependency,Variable2
1,BF_BottleFeeding,->,CHI_Weight4Height
2,BF_EarlyBreastfeeding,->,DEL_SmallBaby
3,BF_EarlyBreastfeeding,->,GEO_Region
4,BF_EarlyBreastfeeding,->,HOU_CookingFuel
5,CHI_Age,->,BF_BottleFeeding
6,CHI_Age,->,BF_BreastfedMonths
7,CHI_Age,->,CUL_Religion
8,CHI_Weight4Height,->,WSH_WaterTreated
9,CUL_LanguageGroup,->,BF_BreastfedMonths
10,CUL_LanguageGroup,->,CHI_Weight4Height
11,CUL_LanguageGroup,->,FP_BirthsLast5Yrs
12,CUL_LanguageGroup,->,HOU_ModernWallMaterial
13,CUL_LanguageGroup,->,WSH_WashWithAgent
14,CUL_Religion,->,HOU_CookingFuel
15,DEL_SmallBaby,->,BF_BreastfedMonths
16,DEL_SmallBaby,->,HOU_ModernWallMaterial
17,DEL_SmallBaby,->,IMM_Measles
18,DEL_SmallBaby,->,SRV_OKAlone
19,ECO_WealthQuintile,->,BF_BottleFeeding
20,ECO_WealthQuintile,->,CHI_Weight4Height
21,ECO_WealthQuintile,->,SRV_Near
22,ECO_WealthQuintile,->,WSH_ImprovedToilet
23,ECO_WealthQuintile,->,WSH_WashWithAgent
24,FP_BirthsLast5Yrs,->,IMM_Measles
25,FP_BirthsLast5Yrs,->,MTH_Education
26,FP_BirthsLast5Yrs,->,SRV_OKAlone
27,FP_BirthsLast5Yrs,->,WSH_ImprovedWaterSource
28,GEO_Region,->,CUL_LanguageGroup
29,GEO_Region,->,CUL_Religion
30,GEO_Region,->,FP_BirthsLast5Yrs
31,GEO_Region,->,HOU_CookingFuel
32,GEO_Region,->,WSH_SafeStoolDisposal
33,HOU_CookingFuel,->,MTH_MaternalAge
34,HOU_ModernWallMaterial,->,ECO_WealthQuintile
35,IMM_Diptheria,->,BF_BreastfedMonths
36,IMM_Diptheria,->,FP_ModernMethod
37,IMM_Diptheria,->,IMM_Measles
38,IMM_Measles,->,CHI_Age
39,IMM_Measles,->,SRV_Near
40,IMM_Measles,->,WSH_WashWithAgent
41,IMM_VitaminA1,->,IMM_Measles
42,KNW_WatchTV,->,IMM_Measles
43,MTH_Education,->,HOU_ModernWallMaterial
44,MTH_Education,->,IMM_VitaminA1
45,MTH_MaternalAge,->,CHI_Weight4Height
46,MTH_MaternalAge,->,KNW_WatchTV
47,MTH_MaternalAge,->,SRV_Near
48,SRV_Near,->,SRV_OKAlone
49,WSH_ImprovedWaterSource,->,BF_BottleFeeding
50,WSH_ImprovedWaterSource,->,BF_BreastfedMonths
51,WSH_ImprovedWaterSource,->,WSH_WashWithAgent
52,WSH_SafeStoolDisposal,->,ECO_WealthQuintile
53,WSH_SafeStoolDisposal,->,KNW_WatchTV
54,WSH_SafeStoolDisposal,->,SRV_OKAlone
55,WSH_WashWithAgent,->,DIA_HadDiarrhoea
56,WSH_WaterTreated,->,ECO_WealthQuintile
57,WSH_WaterTreated,->,SRV_Near
