ID,Variable1,Dependency,Variable2
1,BF_BreastfedMonths,->,WSH_WaterTreated
2,BF_EarlyBreastfeeding,->,ECO_WealthQuintile
3,BF_EarlyBreastfeeding,->,HOU_ModernWallMaterial
4,CHI_Age,->,BF_BreastfedMonths
5,CHI_Age,->,ECO_WealthQuintile
6,CHI_Age,->,FP_BirthsLast5Yrs
7,CHI_Age,->,GEO_Region
8,CHI_Age,->,HOU_ModernWallMaterial
9,CHI_Age,->,IMM_VitaminA1
10,CHI_Weight4Height,->,WSH_WaterTreated
11,CUL_LanguageGroup,->,DIA_HadDiarrhoea
12,CUL_LanguageGroup,->,FP_BirthsLast5Yrs
13,CUL_LanguageGroup,->,GEO_Region
14,CUL_LanguageGroup,->,WSH_WaterTreated
15,CUL_Religion,->,BF_BottleFeeding
16,CUL_Religion,->,GEO_Region
17,CUL_Religion,->,MTH_MaternalAge
18,CUL_Religion,->,SRV_OKAlone
19,DEL_SmallBaby,->,FP_ModernMethod
20,DIA_HadDiarrhoea,->,BF_BottleFeeding
21,DIA_HadDiarrhoea,->,WSH_WashWithAgent
22,ECO_WealthQuintile,->,HOU_CookingFuel
23,ECO_WealthQuintile,->,KNW_WatchTV
24,ECO_WealthQuintile,->,MTH_Education
25,ECO_WealthQuintile,->,SRV_OKAlone
26,ECO_WealthQuintile,->,WSH_ImprovedWaterSource
27,FP_BirthsLast5Yrs,->,SRV_Near
28,GEO_Region,->,DEL_SmallBaby
29,HOU_CookingFuel,->,IMM_VitaminA1
30,IMM_Diptheria,->,BF_EarlyBreastfeeding
31,IMM_Diptheria,->,DEL_SmallBaby
32,IMM_Diptheria,->,WSH_SafeStoolDisposal
33,IMM_Measles,->,FP_BirthsLast5Yrs
34,IMM_Measles,->,IMM_Diptheria
35,IMM_Measles,->,IMM_VitaminA1
36,KNW_WatchTV,->,CHI_Weight4Height
37,KNW_WatchTV,->,FP_BirthsLast5Yrs
38,KNW_WatchTV,->,IMM_VitaminA1
39,MTH_Education,->,IMM_VitaminA1
40,MTH_Education,->,WSH_WaterTreated
41,SRV_Near,->,DEL_SmallBaby
42,SRV_OKAlone,->,SRV_Near
43,WSH_ImprovedToilet,->,CUL_LanguageGroup
44,WSH_ImprovedWaterSource,->,BF_BottleFeeding
45,WSH_ImprovedWaterSource,->,HOU_ModernWallMaterial
46,WSH_ImprovedWaterSource,->,IMM_VitaminA1
47,WSH_ImprovedWaterSource,->,SRV_Near
48,WSH_ImprovedWaterSource,->,WSH_ImprovedToilet
49,WSH_SafeStoolDisposal,->,CHI_Age
50,WSH_SafeStoolDisposal,->,DIA_HadDiarrhoea
51,WSH_WaterTreated,->,SRV_Near
