ID,Variable1,Dependency,Variable2
1,BF_BottleFeeding,->,ECO_WealthQuintile
2,BF_BreastfedMonths,->,CHI_Age
3,BF_BreastfedMonths,->,DIA_HadDiarrhoea
4,BF_EarlyBreastfeeding,->,DEL_SmallBaby
5,CHI_Age,->,WSH_ImprovedWaterSource
6,CUL_LanguageGroup,->,CUL_Religion
7,CUL_LanguageGroup,->,DIA_HadDiarrhoea
8,CUL_LanguageGroup,->,FP_BirthsLast5Yrs
9,CUL_LanguageGroup,->,GEO_Region
10,CUL_LanguageGroup,->,MTH_Education
11,CUL_Religion,->,BF_BottleFeeding
12,CUL_Religion,->,BF_BreastfedMonths
13,DIA_HadDiarrhoea,->,BF_BottleFeeding
14,DIA_HadDiarrhoea,->,CHI_Weight4Height
15,ECO_WealthQuintile,->,BF_BreastfedMonths
16,ECO_WealthQuintile,->,CHI_Weight4Height
17,ECO_WealthQuintile,->,DEL_SmallBaby
18,ECO_WealthQuintile,->,FP_BirthsLast5Yrs
19,ECO_WealthQuintile,->,SRV_Near
20,ECO_WealthQuintile,->,SRV_OKAlone
21,ECO_WealthQuintile,->,WSH_WashWithAgent
22,FP_BirthsLast5Yrs,->,CHI_Age
23,FP_ModernMethod,->,SRV_OKAlone
24,GEO_Region,->,BF_BottleFeeding
25,GEO_Region,->,BF_EarlyBreastfeeding
26,GEO_Region,->,ECO_WealthQuintile
27,GEO_Region,->,SRV_OKAlone
28,GEO_Region,->,WSH_ImprovedToilet
29,GEO_Region,->,WSH_ImprovedWaterSource
30,GEO_Region,->,WSH_SafeStoolDisposal
31,HOU_ModernWallMaterial,->,ECO_WealthQuintile
32,HOU_ModernWallMaterial,->,IMM_Measles
33,IMM_Diptheria,->,BF_BottleFeeding
34,IMM_Diptheria,->,CHI_Weight4Height
35,IMM_Diptheria,->,CUL_Religion
36,IMM_Diptheria,->,DEL_SmallBaby
37,IMM_Diptheria,->,FP_BirthsLast5Yrs
38,IMM_Diptheria,->,IMM_Measles
39,IMM_Measles,->,DIA_HadDiarrhoea
40,IMM_Measles,->,MTH_MaternalAge
41,IMM_Measles,->,SRV_OKAlone
42,IMM_VitaminA1,->,CHI_Age
43,IMM_VitaminA1,->,CUL_Religion
44,IMM_VitaminA1,->,IMM_Measles
45,IMM_VitaminA1,->,SRV_Near
46,KNW_WatchTV,->,ECO_WealthQuintile
47,KNW_WatchTV,->,FP_ModernMethod
48,KNW_WatchTV,->,IMM_Diptheria
49,KNW_WatchTV,->,IMM_Measles
50,KNW_WatchTV,->,IMM_VitaminA1
51,KNW_WatchTV,->,WSH_ImprovedWaterSource
52,MTH_Education,->,BF_BottleFeeding
53,MTH_Education,->,DEL_SmallBaby
54,MTH_Education,->,IMM_Measles
55,MTH_Education,->,WSH_ImprovedToilet
56,MTH_MaternalAge,->,CHI_Age
57,MTH_MaternalAge,->,ECO_WealthQuintile
58,SRV_Near,->,DIA_HadDiarrhoea
59,SRV_Near,->,SRV_OKAlone
60,SRV_OKAlone,->,CHI_Weight4Height
61,SRV_OKAlone,->,FP_BirthsLast5Yrs
62,WSH_ImprovedToilet,->,SRV_Near
63,WSH_ImprovedToilet,->,WSH_SafeStoolDisposal
64,WSH_ImprovedWaterSource,->,DIA_HadDiarrhoea
65,WSH_SafeStoolDisposal,->,BF_BreastfedMonths
66,WSH_SafeStoolDisposal,->,BF_EarlyBreastfeeding
67,WSH_SafeStoolDisposal,->,KNW_WatchTV
68,WSH_WashWithAgent,->,CHI_Weight4Height
69,WSH_WaterTreated,->,DIA_HadDiarrhoea
70,WSH_WaterTreated,->,ECO_WealthQuintile
71,WSH_WaterTreated,->,HOU_CookingFuel
