ID,Variable1,Dependency,Variable2
1,BF_BreastfedMonths,->,CHI_Age
2,BF_BreastfedMonths,->,DIA_HadDiarrhoea
3,BF_BreastfedMonths,->,FP_ModernMethod
4,BF_BreastfedMonths,->,WSH_SafeStoolDisposal
5,CHI_Age,->,IMM_Measles
6,CHI_Weight4Height,->,BF_EarlyBreastfeeding
7,CHI_Weight4Height,->,SRV_Near
8,CUL_LanguageGroup,->,CHI_Weight4Height
9,CUL_LanguageGroup,->,CUL_Religion
10,CUL_LanguageGroup,->,FP_BirthsLast5Yrs
11,DEL_SmallBaby,->,BF_BottleFeeding
12,DEL_SmallBaby,->,IMM_Measles
13,ECO_WealthQuintile,->,BF_BottleFeeding
14,ECO_WealthQuintile,->,BF_BreastfedMonths
15,ECO_WealthQuintile,->,CHI_Weight4Height
16,ECO_WealthQuintile,->,FP_BirthsLast5Yrs
17,ECO_WealthQuintile,->,HOU_CookingFuel
18,ECO_WealthQuintile,->,IMM_Measles
19,ECO_WealthQuintile,->,WSH_SafeStoolDisposal
20,ECO_WealthQuintile,->,WSH_WaterTreated
21,FP_BirthsLast5Yrs,->,GEO_Region
22,FP_BirthsLast5Yrs,->,MTH_MaternalAge
23,FP_ModernMethod,->,FP_BirthsLast5Yrs
24,GEO_Region,->,BF_BottleFeeding
25,GEO_Region,->,CUL_LanguageGroup
26,HOU_CookingFuel,->,DIA_HadDiarrhoea
27,HOU_ModernWallMaterial,->,MTH_MaternalAge
28,HOU_ModernWallMaterial,->,WSH_ImprovedToilet
29,IMM_Diptheria,->,IMM_Measles
30,IMM_Measles,->,CUL_Religion
31,IMM_VitaminA1,->,IMM_Measles
32,KNW_WatchTV,->,IMM_VitaminA1
33,KNW_WatchTV,->,MTH_MaternalAge
34,MTH_Education,->,SRV_Near
35,MTH_Education,->,WSH_SafeStoolDisposal
36,SRV_Near,->,BF_BreastfedMonths
37,SRV_Near,->,HOU_ModernWallMaterial
38,SRV_Near,->,WSH_WaterTreated
39,SRV_OKAlone,->,CUL_Religion
40,SRV_OKAlone,->,ECO_WealthQuintile
41,SRV_OKAlone,->,SRV_Near
42,WSH_ImprovedToilet,->,DEL_SmallBaby
43,WSH_ImprovedToilet,->,WSH_SafeStoolDisposal
44,WSH_ImprovedWaterSource,->,KNW_WatchTV
45,WSH_ImprovedWaterSource,->,WSH_ImprovedToilet
46,WSH_SafeStoolDisposal,->,DIA_HadDiarrhoea
47,WSH_SafeStoolDisposal,->,WSH_WashWithAgent
48,WSH_WaterTreated,->,CUL_Religion
49,WSH_WaterTreated,->,WSH_ImprovedWaterSource
