ID,Variable1,Dependency,Variable2
1,BF_BottleFeeding,->,DIA_HadDiarrhoea
2,BF_BottleFeeding,->,FP_ModernMethod
3,BF_BottleFeeding,->,HOU_CookingFuel
4,BF_BreastfedMonths,->,IMM_Measles
5,BF_BreastfedMonths,->,IMM_VitaminA1
6,BF_EarlyBreastfeeding,->,IMM_Diptheria
7,CHI_Age,->,BF_BottleFeeding
8,CHI_Age,->,ECO_WealthQuintile
9,CHI_Age,->,HOU_ModernWallMaterial
10,CHI_Age,->,IMM_Measles
11,CHI_Age,->,IMM_VitaminA1
12,CHI_Weight4Height,->,IMM_Diptheria
13,CHI_Weight4Height,->,MTH_Education
14,CHI_Weight4Height,->,MTH_MaternalAge
15,CUL_LanguageGroup,->,BF_EarlyBreastfeeding
16,CUL_LanguageGroup,->,HOU_ModernWallMaterial
17,CUL_LanguageGroup,->,MTH_Education
18,CUL_Religion,->,BF_BreastfedMonths
19,CUL_Religion,->,FP_ModernMethod
20,DEL_SmallBaby,->,WSH_WashWithAgent
21,DIA_HadDiarrhoea,->,WSH_SafeStoolDisposal
22,ECO_WealthQuintile,->,BF_BottleFeeding
23,ECO_WealthQuintile,->,BF_BreastfedMonths
24,ECO_WealthQuintile,->,HOU_ModernWallMaterial
25,ECO_WealthQuintile,->,MTH_Education
26,ECO_WealthQuintile,->,SRV_Near
27,ECO_WealthQuintile,->,SRV_OKAlone
28,ECO_WealthQuintile,->,WSH_WashWithAgent
29,FP_BirthsLast5Yrs,->,BF_EarlyBreastfeeding
30,FP_BirthsLast5Yrs,->,HOU_ModernWallMaterial
31,GEO_Region,->,BF_BottleFeeding
32,GEO_Region,->,BF_EarlyBreastfeeding
33,GEO_Region,->,CUL_Religion
34,GEO_Region,->,FP_BirthsLast5Yrs
35,GEO_Region,->,WSH_ImprovedToilet
36,HOU_CookingFuel,->,WSH_WaterTreated
37,HOU_ModernWallMaterial,->,WSH_ImprovedToilet
38,IMM_Diptheria,->,SRV_OKAlone
39,IMM_Diptheria,->,WSH_SafeStoolDisposal
40,IMM_Diptheria,->,WSH_WashWithAgent
41,IMM_Measles,->,BF_BottleFeeding
42,IMM_Measles,->,DIA_HadDiarrhoea
43,IMM_VitaminA1,->,ECO_WealthQuintile
44,IMM_VitaminA1,->,IMM_Measles
45,KNW_WatchTV,->,IMM_Measles
46,KNW_WatchTV,->,IMM_VitaminA1
47,MTH_Education,->,BF_BottleFeeding
48,MTH_Education,->,BF_EarlyBreastfeeding
49,MTH_Education,->,FP_ModernMethod
50,MTH_Education,->,GEO_Region
51,MTH_Education,->,IMM_Diptheria
52,MTH_Education,->,IMM_Measles
53,MTH_Education,->,IMM_VitaminA1
54,SRV_Near,->,DEL_SmallBaby
55,SRV_OKAlone,->,BF_BreastfedMonths
56,WSH_ImprovedToilet,->,CHI_Weight4Height
57,WSH_ImprovedToilet,->,WSH_SafeStoolDisposal
58,WSH_ImprovedToilet,->,WSH_WashWithAgent
59,WSH_ImprovedWaterSource,->,FP_ModernMethod
60,WSH_ImprovedWaterSource,->,WSH_SafeStoolDisposal
61,WSH_SafeStoolDisposal,->,CUL_Religion
62,WSH_WashWithAgent,->,IMM_VitaminA1
63,WSH_WashWithAgent,->,WSH_SafeStoolDisposal
64,WSH_WaterTreated,->,HOU_ModernWallMaterial
65,WSH_WaterTreated,->,WSH_ImprovedWaterSource
