ID,Variable1,Dependency,Variable2
1,BF_BottleFeeding,->,DEL_SmallBaby
2,BF_BreastfedMonths,->,CHI_Weight4Height
3,BF_BreastfedMonths,->,SRV_OKAlone
4,BF_EarlyBreastfeeding,->,DIA_HadDiarrhoea
5,CHI_Age,->,BF_BreastfedMonths
6,CHI_Age,->,KNW_WatchTV
7,CHI_Weight4Height,->,FP_BirthsLast5Yrs
8,CUL_LanguageGroup,->,BF_EarlyBreastfeeding
9,CUL_LanguageGroup,->,CUL_Religion
10,CUL_LanguageGroup,->,DEL_SmallBaby
11,CUL_LanguageGroup,->,FP_BirthsLast5Yrs
12,CUL_LanguageGroup,->,HOU_CookingFuel
13,CUL_LanguageGroup,->,HOU_ModernWallMaterial
14,CUL_LanguageGroup,->,MTH_Education
15,DIA_HadDiarrhoea,->,BF_BreastfedMonths
16,DIA_HadDiarrhoea,->,ECO_WealthQuintile
17,ECO_WealthQuintile,->,BF_BottleFeeding
18,ECO_WealthQuintile,->,CUL_Religion
19,ECO_WealthQuintile,->,HOU_CookingFuel
20,ECO_WealthQuintile,->,HOU_ModernWallMaterial
21,ECO_WealthQuintile,->,WSH_SafeStoolDisposal
22,FP_BirthsLast5Yrs,->,WSH_ImprovedToilet
23,FP_ModernMethod,->,CHI_Weight4Height
24,FP_ModernMethod,->,IMM_VitaminA1
25,GEO_Region,->,BF_BreastfedMonths
26,GEO_Region,->,BF_EarlyBreastfeeding
27,GEO_Region,->,IMM_Measles
28,GEO_Region,->,WSH_ImprovedToilet
29,HOU_CookingFuel,->,WSH_WaterTreated
30,IMM_Diptheria,->,MTH_Education
31,IMM_Diptheria,->,WSH_ImprovedToilet
32,IMM_Measles,->,HOU_CookingFuel
33,IMM_Measles,->,IMM_Diptheria
34,IMM_Measles,->,MTH_MaternalAge
35,IMM_Measles,->,WSH_ImprovedWaterSource
36,IMM_VitaminA1,->,HOU_ModernWallMaterial
37,IMM_VitaminA1,->,IMM_Measles
38,KNW_WatchTV,->,CUL_Religion
39,KNW_WatchTV,->,FP_BirthsLast5Yrs
40,MTH_Education,->,FP_ModernMethod
41,MTH_MaternalAge,->,CHI_Age
42,MTH_MaternalAge,->,DEL_SmallBaby
43,SRV_Near,->,HOU_ModernWallMaterial
44,SRV_OKAlone,->,FP_BirthsLast5Yrs
45,SRV_OKAlone,->,SRV_Near
46,WSH_ImprovedWaterSource,->,BF_EarlyBreastfeeding
47,WSH_ImprovedWaterSource,->,DIA_HadDiarrhoea
48,WSH_WashWithAgent,->,DIA_HadDiarrhoea
49,WSH_WaterTreated,->,BF_BreastfedMonths
50,WSH_WaterTreated,->,FP_BirthsLast5Yrs
51,WSH_WaterTreated,->,HOU_ModernWallMaterial
52,WSH_WaterTreated,->,MTH_Education
