ID,Variable1,Dependency,Variable2
1,BF_BottleFeeding,->,HOU_ModernWallMaterial
2,BF_BreastfedMonths,->,ECO_WealthQuintile
3,CHI_Age,->,BF_BreastfedMonths
4,CHI_Age,->,FP_BirthsLast5Yrs
5,CUL_LanguageGroup,->,BF_EarlyBreastfeeding
6,CUL_LanguageGroup,->,GEO_Region
7,CUL_LanguageGroup,->,HOU_CookingFuel
8,CUL_Religion,->,BF_BottleFeeding
9,CUL_Religion,->,CHI_Weight4Height
10,CUL_Religion,->,CUL_LanguageGroup
11,ECO_WealthQuintile,->,BF_BottleFeeding
12,ECO_WealthQuintile,->,DEL_SmallBaby
13,ECO_WealthQuintile,->,MTH_Education
14,ECO_WealthQuintile,->,WSH_ImprovedToilet
15,ECO_WealthQuintile,->,WSH_WashWithAgent
16,FP_ModernMethod,->,CHI_Weight4Height
17,FP_ModernMethod,->,SRV_Near
18,GEO_Region,->,IMM_Measles
19,HOU_CookingFuel,->,KNW_WatchTV
20,HOU_CookingFuel,->,MTH_MaternalAge
21,HOU_CookingFuel,->,WSH_WaterTreated
22,HOU_ModernWallMaterial,->,CHI_Age
23,HOU_ModernWallMaterial,->,CUL_LanguageGroup
24,HOU_ModernWallMaterial,->,DEL_SmallBaby
25,IMM_Diptheria,->,BF_EarlyBreastfeeding
26,IMM_Measles,->,DIA_HadDiarrhoea
27,IMM_Measles,->,IMM_Diptheria
28,IMM_VitaminA1,->,IMM_Measles
29,KNW_WatchTV,->,CHI_Weight4Height
30,KNW_WatchTV,->,IMM_Diptheria
31,KNW_WatchTV,->,IMM_Measles
32,MTH_Education,->,BF_BottleFeeding
33,MTH_Education,->,IMM_Measles
34,MTH_MaternalAge,->,IMM_Measles
35,SRV_Near,->,SRV_OKAlone
36,WSH_ImprovedToilet,->,WSH_SafeStoolDisposal
37,WSH_WaterTreated,->,CHI_Age
38,WSH_WaterTreated,->,DIA_HadDiarrhoea
39,WSH_WaterTreated,->,IMM_VitaminA1
40,WSH_WaterTreated,->,WSH_ImprovedWaterSource
