ID,Variable1,Dependency,Variable2
1,BF_BreastfedMonths,->,CHI_Age
2,BF_EarlyBreastfeeding,->,BF_BreastfedMonths
3,BF_EarlyBreastfeeding,->,DEL_SmallBaby
4,CHI_Age,->,BF_BottleFeeding
5,CHI_Weight4Height,->,CHI_Age
6,CUL_LanguageGroup,->,CHI_Age
7,CUL_LanguageGroup,->,HOU_CookingFuel
8,DEL_SmallBaby,->,BF_BottleFeeding
9,DEL_SmallBaby,->,DIA_HadDiarrhoea
10,DEL_SmallBaby,->,IMM_Diptheria
11,DEL_SmallBaby,->,MTH_MaternalAge
12,ECO_WealthQuintile,->,BF_BreastfedMonths
13,ECO_WealthQuintile,->,DEL_SmallBaby
14,ECO_WealthQuintile,->,KNW_WatchTV
15,ECO_WealthQuintile,->,SRV_Near
16,ECO_WealthQuintile,->,WSH_WashWithAgent
17,FP_BirthsLast5Yrs,->,CHI_Age
18,GEO_Region,->,BF_EarlyBreastfeeding
19,GEO_Region,->,CUL_LanguageGroup
20,GEO_Region,->,CUL_Religion
21,GEO_Region,->,WSH_ImprovedWaterSource
22,HOU_CookingFuel,->,CHI_Weight4Height
23,HOU_CookingFuel,->,WSH_WaterTreated
24,HOU_ModernWallMaterial,->,CUL_LanguageGroup
25,HOU_ModernWallMaterial,->,IMM_Measles
26,IMM_Diptheria,->,CHI_Weight4Height
27,IMM_Diptheria,->,IMM_Measles
28,IMM_Measles,->,CHI_Age
29,IMM_VitaminA1,->,BF_BreastfedMonths
30,IMM_VitaminA1,->,IMM_Measles
31,KNW_WatchTV,->,CUL_Religion
32,KNW_WatchTV,->,IMM_VitaminA1
33,KNW_WatchTV,->,MTH_Education
34,KNW_WatchTV,->,SRV_OKAlone
35,MTH_Education,->,BF_BottleFeeding
36,MTH_Education,->,CUL_LanguageGroup
37,MTH_MaternalAge,->,CUL_Religion
38,SRV_Near,->,CHI_Weight4Height
39,SRV_Near,->,IMM_Measles
40,SRV_Near,->,SRV_OKAlone
41,SRV_OKAlone,->,BF_EarlyBreastfeeding
42,WSH_ImprovedToilet,->,CUL_LanguageGroup
43,WSH_ImprovedToilet,->,ECO_WealthQuintile
44,WSH_ImprovedToilet,->,WSH_SafeStoolDisposal
45,WSH_WashWithAgent,->,HOU_ModernWallMaterial
46,WSH_WaterTreated,->,CHI_Age
47,WSH_WaterTreated,->,FP_ModernMethod
